Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Wed, Jan 23, 2019",7:30p,Miami Heat,99,Los Angeles Clippers,111,Los Angeles Clippers,"19,600"
"Wed, Jan 23, 2019",7:30p,New York Knicks,110,Houston Rockets,114,Houston Rockets,"18,819"
"Wed, Jan 23, 2019",8:00p,Chicago Bulls,101,Atlanta Hawks,121,Atlanta Hawks,"18,223"
"Wed, Jan 23, 2019",8:00p,Memphis Grizzlies,107,Charlotte Hornets,118,Charlotte Hornets,"12,863"
"Wed, Jan 23, 2019",8:00p,New Orleans Pelicans,94,Detroit Pistons,98,Detroit Pistons,"18,181"
"Wed, Jan 23, 2019",8:00p,Philadelphia 76ers,122,San Antonio Spurs,120,Philadelphia 76ers,"20,339"
"Wed, Jan 23, 2019",10:30p,Utah Jazz,114,Denver Nuggets,108,Utah Jazz,"18,306"
"Thu, Jan 24, 2019",8:00p,Oklahoma City Thunder,122,New Orleans Pelicans,116,Oklahoma City Thunder,"18,203"
"Thu, Jan 24, 2019",8:00p,Washington Wizards,118,Golden State Warriors,126,Golden State Warriors,"20,409"
"Thu, Jan 24, 2019",9:00p,Phoenix Suns,106,Portland Trail Blazers,120,Portland Trail Blazers,"15,441"
"Thu, Jan 24, 2019",10:30p,Los Angeles Lakers,105,Minnesota Timberwolves,120,Minnesota Timberwolves,"18,997"
"Fri, Jan 25, 2019",7:00p,Orlando Magic,91,Washington Wizards,95,Washington Wizards,"17,216"
"Fri, Jan 25, 2019",7:30p,Brooklyn Nets,109,New York Knicks,99,Brooklyn Nets,"17,033"
"Fri, Jan 25, 2019",7:30p,Cleveland Cavaliers,94,Miami Heat,100,Miami Heat,"19,432"
"Fri, Jan 25, 2019",8:00p,Chicago Bulls,101,Los Angeles Clippers,106,Los Angeles Clippers,"19,354"
"Fri, Jan 25, 2019",8:00p,Houston Rockets,121,Toronto Raptors,119,Houston Rockets,"18,055"
"Fri, Jan 25, 2019",8:00p,Memphis Grizzlies,96,Sacramento Kings,99,Sacramento Kings,"14,486"
"Fri, Jan 25, 2019",8:30p,Dallas Mavericks,106,Detroit Pistons,101,Dallas Mavericks,"20,327"
"Fri, Jan 25, 2019",8:30p,Milwaukee Bucks,108,Charlotte Hornets,99,Milwaukee Bucks,"17,803"
"Fri, Jan 25, 2019",9:00p,Denver Nuggets,132,Phoenix Suns,95,Denver Nuggets,"17,425"
"Fri, Jan 25, 2019",9:00p,Utah Jazz,106,Minnesota Timberwolves,102,Utah Jazz,"18,306"
"Sat, Jan 26, 2019",6:00p,New Orleans Pelicans,114,San Antonio Spurs,126,San Antonio Spurs,"17,724"
"Sat, Jan 26, 2019",8:00p,Memphis Grizzlies,106,Indiana Pacers,103,Memphis Grizzlies,"14,486"
"Sat, Jan 26, 2019",8:30p,Boston Celtics,111,Golden State Warriors,115,Golden State Warriors,"18,624"
"Sat, Jan 26, 2019",9:00p,Denver Nuggets,126,Philadelphia 76ers,110,Denver Nuggets,"19,673"
"Sat, Jan 26, 2019",10:00p,Portland Trail Blazers,120,Atlanta Hawks,111,Portland Trail Blazers,"19,629"
"Sun, Jan 27, 2019",3:30p,Chicago Bulls,101,Cleveland Cavaliers,104,Cleveland Cavaliers,"19,675"
"Sun, Jan 27, 2019",3:30p,Los Angeles Clippers,122,Sacramento Kings,108,Los Angeles Clippers,"19,068"
"Sun, Jan 27, 2019",6:00p,Oklahoma City Thunder,118,Milwaukee Bucks,112,Oklahoma City Thunder,"18,203"
"Sun, Jan 27, 2019",7:00p,Dallas Mavericks,120,Toronto Raptors,123,Toronto Raptors,"20,308"
"Sun, Jan 27, 2019",7:00p,Houston Rockets,103,Orlando Magic,98,Houston Rockets,"18,055"
"Sun, Jan 27, 2019",7:00p,Minnesota Timberwolves,111,Utah Jazz,125,Utah Jazz,"14,542"
"Sun, Jan 27, 2019",7:00p,San Antonio Spurs,132,Washington Wizards,119,San Antonio Spurs,"18,354"
"Sun, Jan 27, 2019",7:30p,New York Knicks,97,Miami Heat,106,Miami Heat,"18,852"
"Sun, Jan 27, 2019",9:30p,Los Angeles Lakers,116,Phoenix Suns,102,Los Angeles Lakers,"18,997"
"Mon, Jan 28, 2019",7:00p,Charlotte Hornets,101,New York Knicks,92,Charlotte Hornets,"13,963"
"Mon, Jan 28, 2019",7:00p,Indiana Pacers,100,Golden State Warriors,132,Golden State Warriors,"17,923"
"Mon, Jan 28, 2019",7:30p,Boston Celtics,112,Brooklyn Nets,104,Boston Celtics,"18,624"
"Mon, Jan 28, 2019",8:00p,Memphis Grizzlies,92,Denver Nuggets,95,Denver Nuggets,"12,917"
"Mon, Jan 28, 2019",10:30p,Los Angeles Clippers,118,Atlanta Hawks,123,Atlanta Hawks,"17,382"
"Tue, Jan 29, 2019",7:00p,Cleveland Cavaliers,116,Washington Wizards,113,Cleveland Cavaliers,"19,432"
"Tue, Jan 29, 2019",7:00p,Detroit Pistons,105,Milwaukee Bucks,115,Milwaukee Bucks,"14,187"
"Tue, Jan 29, 2019",7:00p,Orlando Magic,117,Oklahoma City Thunder,126,Oklahoma City Thunder,"16,341"
"Tue, Jan 29, 2019",7:30p,Brooklyn Nets,122,Chicago Bulls,117,Brooklyn Nets,"12,726"
"Tue, Jan 29, 2019",8:00p,Houston Rockets,116,New Orleans Pelicans,121,New Orleans Pelicans,"18,055"
"Tue, Jan 29, 2019",8:30p,San Antonio Spurs,126,Phoenix Suns,124,San Antonio Spurs,"18,121"
"Tue, Jan 29, 2019",10:30p,Los Angeles Lakers,105,Philadelphia 76ers,121,Philadelphia 76ers,"18,997"
"Wed, Jan 30, 2019",7:30p,Boston Celtics,126,Charlotte Hornets,94,Boston Celtics,"18,624"
"Wed, Jan 30, 2019",7:30p,Miami Heat,89,Chicago Bulls,105,Chicago Bulls,"19,600"
"Wed, Jan 30, 2019",7:30p,New York Knicks,90,Dallas Mavericks,114,Dallas Mavericks,"18,842"
"Wed, Jan 30, 2019",8:00p,Minnesota Timberwolves,99,Memphis Grizzlies,97,Minnesota Timberwolves,"13,615"
"Wed, Jan 30, 2019",8:00p,New Orleans Pelicans,99,Denver Nuggets,105,Denver Nuggets,"14,211"
"Wed, Jan 30, 2019",8:00p,Washington Wizards,107,Indiana Pacers,89,Washington Wizards,"15,354"
"Wed, Jan 30, 2019",10:00p,Sacramento Kings,135,Atlanta Hawks,113,Sacramento Kings,"17,583"
"Wed, Jan 30, 2019",10:30p,Portland Trail Blazers,132,Utah Jazz,105,Portland Trail Blazers,"19,393"
"Thu, Jan 31, 2019",7:00p,Detroit Pistons,93,Dallas Mavericks,89,Detroit Pistons,"14,075"
"Thu, Jan 31, 2019",7:00p,Orlando Magic,107,Indiana Pacers,100,Orlando Magic,"16,625"
"Thu, Jan 31, 2019",8:00p,Toronto Raptors,92,Milwaukee Bucks,105,Milwaukee Bucks,"19,800"
"Thu, Jan 31, 2019",8:30p,San Antonio Spurs,117,Brooklyn Nets,114,San Antonio Spurs,"18,057"
"Thu, Jan 31, 2019",10:30p,Golden State Warriors,104,Philadelphia 76ers,113,Philadelphia 76ers,"19,596"
"Thu, Jan 31, 2019",10:30p,Los Angeles Clippers,120,Los Angeles Lakers,123,Los Angeles Lakers,"19,068"
"Fri, Feb 1, 2019",7:00p,Charlotte Hornets,100,Memphis Grizzlies,92,Charlotte Hornets,"15,387"
"Fri, Feb 1, 2019",7:30p,New York Knicks,99,Boston Celtics,113,Boston Celtics,"18,343"
"Fri, Feb 1, 2019",8:00p,Miami Heat,102,Oklahoma City Thunder,118,Oklahoma City Thunder,"19,600"
"Fri, Feb 1, 2019",9:00p,Utah Jazz,128,Atlanta Hawks,112,Utah Jazz,"18,306"
"Fri, Feb 1, 2019",10:00p,Denver Nuggets,136,Houston Rockets,122,Denver Nuggets,"20,106"
"Sat, Feb 2, 2019",5:00p,Detroit Pistons,101,Los Angeles Clippers,111,Los Angeles Clippers,"17,862"
"Sat, Feb 2, 2019",7:00p,Charlotte Hornets,125,Chicago Bulls,118,Charlotte Hornets,"19,114"
"Sat, Feb 2, 2019",7:00p,Orlando Magic,102,Brooklyn Nets,89,Orlando Magic,"17,385"
"Sat, Feb 2, 2019",7:00p,Washington Wizards,115,Milwaukee Bucks,131,Milwaukee Bucks,"20,409"
"Sat, Feb 2, 2019",7:30p,Cleveland Cavaliers,98,Dallas Mavericks,111,Dallas Mavericks,"19,432"
"Sat, Feb 2, 2019",7:30p,Miami Heat,88,Indiana Pacers,95,Indiana Pacers,"19,600"
"Sat, Feb 2, 2019",8:30p,Golden State Warriors,115,Los Angeles Lakers,101,Golden State Warriors,"19,596"
"Sat, Feb 2, 2019",8:30p,San Antonio Spurs,113,New Orleans Pelicans,108,San Antonio Spurs,"18,354"
"Sat, Feb 2, 2019",9:00p,Minnesota Timberwolves,106,Denver Nuggets,107,Denver Nuggets,"17,208"
"Sat, Feb 2, 2019",9:00p,Phoenix Suns,112,Atlanta Hawks,118,Atlanta Hawks,"15,534"
"Sat, Feb 2, 2019",9:00p,Utah Jazz,98,Houston Rockets,125,Houston Rockets,"18,306"
"Sat, Feb 2, 2019",10:00p,Sacramento Kings,115,Philadelphia 76ers,108,Sacramento Kings,"17,583"
"Sun, Feb 3, 2019",1:00p,New York Knicks,84,Memphis Grizzlies,96,Memphis Grizzlies,"17,025"
"Sun, Feb 3, 2019",2:00p,Boston Celtics,134,Oklahoma City Thunder,129,Boston Celtics,"18,624"
"Sun, Feb 3, 2019",3:00p,Toronto Raptors,121,Los Angeles Clippers,103,Toronto Raptors,"19,800"
"Mon, Feb 4, 2019",7:00p,Detroit Pistons,129,Denver Nuggets,103,Detroit Pistons,"12,589"
"Mon, Feb 4, 2019",7:00p,Washington Wizards,129,Atlanta Hawks,137,Atlanta Hawks,"15,025"
"Mon, Feb 4, 2019",7:30p,Brooklyn Nets,94,Milwaukee Bucks,113,Milwaukee Bucks,"16,209"
"Mon, Feb 4, 2019",8:00p,New Orleans Pelicans,107,Indiana Pacers,109,Indiana Pacers,"15,780"
"Mon, Feb 4, 2019",9:00p,Phoenix Suns,110,Houston Rockets,118,Houston Rockets,"15,740"
"Mon, Feb 4, 2019",10:00p,Sacramento Kings,127,San Antonio Spurs,112,Sacramento Kings,"16,245"
"Tue, Feb 5, 2019",7:00p,Charlotte Hornets,115,Los Angeles Clippers,117,Los Angeles Clippers,"14,300"
"Tue, Feb 5, 2019",7:00p,Cleveland Cavaliers,96,Boston Celtics,103,Boston Celtics,"19,432"
"Tue, Feb 5, 2019",7:00p,Indiana Pacers,136,Los Angeles Lakers,94,Indiana Pacers,"17,265"
"Tue, Feb 5, 2019",7:30p,New York Knicks,92,Detroit Pistons,105,Detroit Pistons,"17,853"
"Tue, Feb 5, 2019",8:00p,Memphis Grizzlies,108,Minnesota Timberwolves,106,Memphis Grizzlies,"13,454"
"Tue, Feb 5, 2019",8:00p,Oklahoma City Thunder,132,Orlando Magic,122,Oklahoma City Thunder,"18,203"
"Tue, Feb 5, 2019",8:00p,Philadelphia 76ers,107,Toronto Raptors,119,Toronto Raptors,"20,472"
"Tue, Feb 5, 2019",10:30p,Portland Trail Blazers,108,Miami Heat,118,Miami Heat,"19,468"
"Wed, Feb 6, 2019",7:30p,Brooklyn Nets,135,Denver Nuggets,130,Brooklyn Nets,"14,516"
"Wed, Feb 6, 2019",8:00p,Chicago Bulls,120,New Orleans Pelicans,125,New Orleans Pelicans,"18,116"
"Wed, Feb 6, 2019",8:00p,Milwaukee Bucks,148,Washington Wizards,129,Milwaukee Bucks,"17,360"
"Wed, Feb 6, 2019",8:30p,Dallas Mavericks,99,Charlotte Hornets,93,Dallas Mavericks,"19,606"
"Wed, Feb 6, 2019",9:00p,Utah Jazz,116,Phoenix Suns,88,Utah Jazz,"18,306"
"Wed, Feb 6, 2019",10:00p,Sacramento Kings,101,Houston Rockets,127,Houston Rockets,"17,583"
"Wed, Feb 6, 2019",10:30p,Golden State Warriors,141,San Antonio Spurs,102,Golden State Warriors,"19,596"
"Thu, Feb 7, 2019",7:00p,Indiana Pacers,116,Los Angeles Clippers,92,Indiana Pacers,"15,756"
"Thu, Feb 7, 2019",7:00p,Orlando Magic,122,Minnesota Timberwolves,112,Orlando Magic,"17,184"
"Thu, Feb 7, 2019",7:30p,Atlanta Hawks,101,Toronto Raptors,119,Toronto Raptors,"16,036"
"Thu, Feb 7, 2019",8:00p,Boston Celtics,128,Los Angeles Lakers,129,Los Angeles Lakers,"18,624"
"Thu, Feb 7, 2019",8:00p,Oklahoma City Thunder,117,Memphis Grizzlies,95,Oklahoma City Thunder,"18,203"
"Thu, Feb 7, 2019",10:30p,Portland Trail Blazers,127,San Antonio Spurs,118,Portland Trail Blazers,"19,393"
"Fri, Feb 8, 2019",7:00p,Detroit Pistons,120,New York Knicks,103,Detroit Pistons,"14,430"
"Fri, Feb 8, 2019",7:00p,Philadelphia 76ers,117,Denver Nuggets,110,Philadelphia 76ers,"20,627"
"Fri, Feb 8, 2019",7:00p,Washington Wizards,119,Cleveland Cavaliers,106,Washington Wizards,"16,682"
"Fri, Feb 8, 2019",7:30p,Brooklyn Nets,106,Chicago Bulls,125,Chicago Bulls,"15,267"
"Fri, Feb 8, 2019",8:30p,Dallas Mavericks,107,Milwaukee Bucks,122,Milwaukee Bucks,"20,420"
"Fri, Feb 8, 2019",9:00p,Phoenix Suns,107,Golden State Warriors,117,Golden State Warriors,"17,081"
"Fri, Feb 8, 2019",9:30p,New Orleans Pelicans,122,Minnesota Timberwolves,117,New Orleans Pelicans,"16,980"
"Fri, Feb 8, 2019",10:00p,Sacramento Kings,102,Miami Heat,96,Sacramento Kings,"17,583"
"Sat, Feb 9, 2019",5:00p,Utah Jazz,125,San Antonio Spurs,105,Utah Jazz,"18,306"
"Sat, Feb 9, 2019",7:00p,Indiana Pacers,105,Cleveland Cavaliers,90,Indiana Pacers,"17,923"
"Sat, Feb 9, 2019",7:30p,Atlanta Hawks,120,Charlotte Hornets,129,Charlotte Hornets,"15,048"
"Sat, Feb 9, 2019",7:30p,New York Knicks,99,Toronto Raptors,104,Toronto Raptors,"18,886"
"Sat, Feb 9, 2019",8:00p,Boston Celtics,112,Los Angeles Clippers,123,Los Angeles Clippers,"18,624"
"Sat, Feb 9, 2019",8:00p,Chicago Bulls,125,Washington Wizards,134,Washington Wizards,"19,942"
"Sat, Feb 9, 2019",8:00p,Memphis Grizzlies,99,New Orleans Pelicans,90,Memphis Grizzlies,"16,841"
"Sat, Feb 9, 2019",8:30p,Houston Rockets,112,Oklahoma City Thunder,117,Oklahoma City Thunder,"18,061"
"Sat, Feb 9, 2019",9:00p,Milwaukee Bucks,83,Orlando Magic,103,Orlando Magic,"17,812"
"Sun, Feb 10, 2019",3:00p,Dallas Mavericks,102,Portland Trail Blazers,101,Dallas Mavericks,"20,340"
"Sun, Feb 10, 2019",3:30p,Philadelphia 76ers,143,Los Angeles Lakers,120,Philadelphia 76ers,"20,683"
"Sun, Feb 10, 2019",6:00p,Sacramento Kings,117,Phoenix Suns,104,Sacramento Kings,"17,583"
"Sun, Feb 10, 2019",7:30p,Atlanta Hawks,108,Orlando Magic,124,Orlando Magic,"13,370"
"Sun, Feb 10, 2019",8:30p,Golden State Warriors,120,Miami Heat,118,Golden State Warriors,"19,596"
"Mon, Feb 11, 2019",7:00p,Cleveland Cavaliers,107,New York Knicks,104,Cleveland Cavaliers,"19,432"
"Mon, Feb 11, 2019",7:00p,Detroit Pistons,121,Washington Wizards,112,Detroit Pistons,"15,246"
"Mon, Feb 11, 2019",7:00p,Indiana Pacers,99,Charlotte Hornets,90,Indiana Pacers,"15,734"
"Mon, Feb 11, 2019",7:30p,Toronto Raptors,127,Brooklyn Nets,125,Toronto Raptors,"19,800"
"Mon, Feb 11, 2019",8:00p,Chicago Bulls,99,Milwaukee Bucks,112,Milwaukee Bucks,"18,833"
"Mon, Feb 11, 2019",8:00p,Houston Rockets,120,Dallas Mavericks,104,Houston Rockets,"18,055"
"Mon, Feb 11, 2019",8:00p,Minnesota Timberwolves,130,Los Angeles Clippers,120,Minnesota Timberwolves,"13,782"
"Mon, Feb 11, 2019",8:00p,Oklahoma City Thunder,120,Portland Trail Blazers,111,Oklahoma City Thunder,"18,203"
"Mon, Feb 11, 2019",9:00p,Denver Nuggets,103,Miami Heat,87,Denver Nuggets,"18,378"
"Tue, Feb 12, 2019",7:30p,Atlanta Hawks,117,Los Angeles Lakers,113,Atlanta Hawks,"16,824"
"Tue, Feb 12, 2019",8:00p,Memphis Grizzlies,107,San Antonio Spurs,108,San Antonio Spurs,"13,788"
"Tue, Feb 12, 2019",8:00p,New Orleans Pelicans,88,Orlando Magic,118,Orlando Magic,"15,733"
"Tue, Feb 12, 2019",8:00p,Philadelphia 76ers,109,Boston Celtics,112,Boston Celtics,"20,582"
"Tue, Feb 12, 2019",10:30p,Golden State Warriors,115,Utah Jazz,108,Golden State Warriors,"19,596"
"Wed, Feb 13, 2019",7:00p,Cleveland Cavaliers,139,Brooklyn Nets,148,Brooklyn Nets,"17,434"
"Wed, Feb 13, 2019",7:00p,Indiana Pacers,97,Milwaukee Bucks,106,Milwaukee Bucks,"17,311"
"Wed, Feb 13, 2019",7:30p,Boston Celtics,118,Detroit Pistons,110,Boston Celtics,"18,624"
"Wed, Feb 13, 2019",7:30p,New York Knicks,111,Philadelphia 76ers,126,Philadelphia 76ers,"18,983"
"Wed, Feb 13, 2019",7:30p,Toronto Raptors,129,Washington Wizards,120,Toronto Raptors,"19,800"
"Wed, Feb 13, 2019",8:00p,Chicago Bulls,122,Memphis Grizzlies,110,Chicago Bulls,"19,114"
"Wed, Feb 13, 2019",8:00p,Minnesota Timberwolves,121,Houston Rockets,111,Minnesota Timberwolves,"15,131"
"Wed, Feb 13, 2019",8:30p,Dallas Mavericks,101,Miami Heat,112,Miami Heat,"20,364"
"Wed, Feb 13, 2019",9:00p,Denver Nuggets,120,Sacramento Kings,118,Denver Nuggets,"17,938"
"Wed, Feb 13, 2019",10:30p,Los Angeles Clippers,134,Phoenix Suns,107,Los Angeles Clippers,"17,703"
"Wed, Feb 13, 2019",10:30p,Portland Trail Blazers,129,Golden State Warriors,107,Portland Trail Blazers,"19,549"
"Thu, Feb 14, 2019",7:00p,Orlando Magic,127,Charlotte Hornets,89,Orlando Magic,"18,846"
"Thu, Feb 14, 2019",7:30p,Atlanta Hawks,91,New York Knicks,106,New York Knicks,"14,179"
"Thu, Feb 14, 2019",8:00p,New Orleans Pelicans,131,Oklahoma City Thunder,122,New Orleans Pelicans,"15,686"
"Thu, Feb 21, 2019",7:00p,Cleveland Cavaliers,111,Phoenix Suns,98,Cleveland Cavaliers,"19,022"
"Thu, Feb 21, 2019",7:00p,Philadelphia 76ers,106,Miami Heat,102,Philadelphia 76ers,"20,505"
"Thu, Feb 21, 2019",7:30p,Brooklyn Nets,99,Portland Trail Blazers,113,Portland Trail Blazers,"17,732"
"Thu, Feb 21, 2019",8:00p,Milwaukee Bucks,98,Boston Celtics,97,Milwaukee Bucks,"17,926"
"Thu, Feb 21, 2019",10:30p,Golden State Warriors,125,Sacramento Kings,123,Golden State Warriors,"19,596"
"Thu, Feb 21, 2019",10:30p,Los Angeles Lakers,111,Houston Rockets,106,Los Angeles Lakers,"18,997"
"Fri, Feb 22, 2019",7:00p,Charlotte Hornets,123,Washington Wizards,110,Charlotte Hornets,"15,572"
"Fri, Feb 22, 2019",7:00p,Indiana Pacers,126,New Orleans Pelicans,111,Indiana Pacers,"16,962"
"Fri, Feb 22, 2019",7:00p,Orlando Magic,109,Chicago Bulls,110,Chicago Bulls,"18,846"
"Fri, Feb 22, 2019",7:00p,Toronto Raptors,120,San Antonio Spurs,117,Toronto Raptors,"20,058"
"Fri, Feb 22, 2019",7:30p,Atlanta Hawks,122,Detroit Pistons,125,Detroit Pistons,"14,067"
"Fri, Feb 22, 2019",7:30p,New York Knicks,104,Minnesota Timberwolves,115,Minnesota Timberwolves,"19,096"
"Fri, Feb 22, 2019",8:00p,Memphis Grizzlies,106,Los Angeles Clippers,112,Los Angeles Clippers,"16,444"
"Fri, Feb 22, 2019",8:30p,Dallas Mavericks,104,Denver Nuggets,114,Denver Nuggets,"20,382"
"Fri, Feb 22, 2019",9:30p,Oklahoma City Thunder,148,Utah Jazz,147,Oklahoma City Thunder,"18,203"
"Sat, Feb 23, 2019",1:00p,Philadelphia 76ers,115,Portland Trail Blazers,130,Portland Trail Blazers,"20,619"
"Sat, Feb 23, 2019",7:00p,Atlanta Hawks,120,Phoenix Suns,112,Atlanta Hawks,"15,214"
"Sat, Feb 23, 2019",7:00p,Charlotte Hornets,115,Brooklyn Nets,117,Brooklyn Nets,"19,158"
"Sat, Feb 23, 2019",7:00p,Cleveland Cavaliers,112,Memphis Grizzlies,107,Cleveland Cavaliers,"19,432"
"Sat, Feb 23, 2019",7:00p,New Orleans Pelicans,128,Los Angeles Lakers,115,New Orleans Pelicans,"18,626"
"Sat, Feb 23, 2019",7:00p,Washington Wizards,112,Indiana Pacers,119,Indiana Pacers,"19,648"
"Sat, Feb 23, 2019",7:30p,Miami Heat,96,Detroit Pistons,119,Detroit Pistons,"19,600"
"Sat, Feb 23, 2019",8:00p,Chicago Bulls,126,Boston Celtics,116,Chicago Bulls,"21,295"
"Sat, Feb 23, 2019",8:00p,Oklahoma City Thunder,116,Sacramento Kings,119,Sacramento Kings,"18,203"
"Sat, Feb 23, 2019",8:30p,Golden State Warriors,112,Houston Rockets,118,Houston Rockets,"19,596"
"Sat, Feb 23, 2019",8:30p,Milwaukee Bucks,140,Minnesota Timberwolves,128,Milwaukee Bucks,"17,972"
"Sat, Feb 23, 2019",10:00p,Utah Jazz,125,Dallas Mavericks,109,Utah Jazz,"18,306"
"Sun, Feb 24, 2019",3:30p,Toronto Raptors,98,Orlando Magic,113,Orlando Magic,"19,800"
"Sun, Feb 24, 2019",5:00p,Denver Nuggets,123,Los Angeles Clippers,96,Denver Nuggets,"19,956"
"Sun, Feb 24, 2019",7:30p,New York Knicks,130,San Antonio Spurs,118,New York Knicks,"18,019"
"Mon, Feb 25, 2019",7:00p,Charlotte Hornets,110,Golden State Warriors,121,Golden State Warriors,"19,419"
"Mon, Feb 25, 2019",7:00p,Cleveland Cavaliers,110,Portland Trail Blazers,123,Portland Trail Blazers,"19,432"
"Mon, Feb 25, 2019",7:00p,Detroit Pistons,113,Indiana Pacers,109,Detroit Pistons,"15,321"
"Mon, Feb 25, 2019",7:30p,Brooklyn Nets,101,San Antonio Spurs,85,Brooklyn Nets,"13,479"
"Mon, Feb 25, 2019",7:30p,Miami Heat,121,Phoenix Suns,124,Phoenix Suns,"19,600"
"Mon, Feb 25, 2019",8:00p,Chicago Bulls,106,Milwaukee Bucks,117,Milwaukee Bucks,"20,936"
"Mon, Feb 25, 2019",8:00p,Houston Rockets,119,Atlanta Hawks,111,Houston Rockets,"18,055"
"Mon, Feb 25, 2019",8:00p,Memphis Grizzlies,110,Los Angeles Lakers,105,Memphis Grizzlies,"17,794"
"Mon, Feb 25, 2019",8:00p,Minnesota Timberwolves,112,Sacramento Kings,105,Minnesota Timberwolves,"13,691"
"Mon, Feb 25, 2019",8:00p,New Orleans Pelicans,110,Philadelphia 76ers,111,Philadelphia 76ers,"17,194"
"Mon, Feb 25, 2019",10:30p,Los Angeles Clippers,121,Dallas Mavericks,112,Los Angeles Clippers,"19,068"
"Tue, Feb 26, 2019",7:30p,New York Knicks,108,Orlando Magic,103,New York Knicks,"17,833"
"Tue, Feb 26, 2019",8:00p,Toronto Raptors,118,Boston Celtics,95,Toronto Raptors,"19,800"
"Tue, Feb 26, 2019",10:30p,Denver Nuggets,121,Oklahoma City Thunder,112,Denver Nuggets,"18,378"
"Wed, Feb 27, 2019",7:00p,Charlotte Hornets,113,Houston Rockets,118,Houston Rockets,"17,903"
"Wed, Feb 27, 2019",7:30p,Atlanta Hawks,131,Minnesota Timberwolves,123,Atlanta Hawks,"14,101"
"Wed, Feb 27, 2019",7:30p,Brooklyn Nets,116,Washington Wizards,125,Washington Wizards,"13,683"
"Wed, Feb 27, 2019",7:30p,Miami Heat,126,Golden State Warriors,125,Miami Heat,"19,647"
"Wed, Feb 27, 2019",8:00p,Boston Celtics,92,Portland Trail Blazers,97,Portland Trail Blazers,"18,624"
"Wed, Feb 27, 2019",8:00p,Memphis Grizzlies,107,Chicago Bulls,109,Chicago Bulls,"13,711"
"Wed, Feb 27, 2019",8:30p,Dallas Mavericks,110,Indiana Pacers,101,Dallas Mavericks,"19,978"
"Wed, Feb 27, 2019",8:30p,San Antonio Spurs,105,Detroit Pistons,93,San Antonio Spurs,"18,354"
"Wed, Feb 27, 2019",9:00p,Utah Jazz,111,Los Angeles Clippers,105,Utah Jazz,"18,306"
"Wed, Feb 27, 2019",10:00p,Sacramento Kings,140,Milwaukee Bucks,141,Milwaukee Bucks,"17,583"
"Wed, Feb 27, 2019",10:30p,Los Angeles Lakers,125,New Orleans Pelicans,119,Los Angeles Lakers,"18,997"
"Thu, Feb 28, 2019",7:00p,Indiana Pacers,122,Minnesota Timberwolves,115,Indiana Pacers,"17,003"
"Thu, Feb 28, 2019",7:00p,Orlando Magic,103,Golden State Warriors,96,Orlando Magic,"18,846"
"Thu, Feb 28, 2019",7:30p,New York Knicks,118,Cleveland Cavaliers,125,Cleveland Cavaliers,"17,573"
"Thu, Feb 28, 2019",8:00p,Houston Rockets,121,Miami Heat,118,Houston Rockets,"18,119"
"Thu, Feb 28, 2019",8:00p,Oklahoma City Thunder,104,Philadelphia 76ers,108,Philadelphia 76ers,"18,203"
"Thu, Feb 28, 2019",10:30p,Denver Nuggets,104,Utah Jazz,111,Utah Jazz,"19,520"
"Fri, Mar 1, 2019",7:30p,Atlanta Hawks,161,Chicago Bulls,168,Chicago Bulls,"15,267"
"Fri, Mar 1, 2019",7:30p,Brooklyn Nets,112,Charlotte Hornets,123,Charlotte Hornets,"15,578"
"Fri, Mar 1, 2019",8:00p,Boston Celtics,107,Washington Wizards,96,Boston Celtics,"18,624"
"Fri, Mar 1, 2019",8:00p,Toronto Raptors,119,Portland Trail Blazers,117,Toronto Raptors,"19,800"
"Fri, Mar 1, 2019",9:00p,Phoenix Suns,116,New Orleans Pelicans,130,New Orleans Pelicans,"14,123"
"Fri, Mar 1, 2019",10:00p,Sacramento Kings,109,Los Angeles Clippers,116,Los Angeles Clippers,"17,583"
"Fri, Mar 1, 2019",10:30p,Los Angeles Lakers,120,Milwaukee Bucks,131,Milwaukee Bucks,"18,997"
"Sat, Mar 2, 2019",5:00p,Cleveland Cavaliers,93,Detroit Pistons,129,Detroit Pistons,"19,432"
"Sat, Mar 2, 2019",7:00p,Indiana Pacers,112,Orlando Magic,117,Orlando Magic,"17,923"
"Sat, Mar 2, 2019",7:30p,Miami Heat,117,Brooklyn Nets,88,Miami Heat,"19,600"
"Sat, Mar 2, 2019",8:30p,Dallas Mavericks,81,Memphis Grizzlies,111,Memphis Grizzlies,"20,233"
"Sat, Mar 2, 2019",8:30p,Philadelphia 76ers,117,Golden State Warriors,120,Golden State Warriors,"20,624"
"Sat, Mar 2, 2019",8:30p,San Antonio Spurs,116,Oklahoma City Thunder,102,San Antonio Spurs,"18,439"
"Sat, Mar 2, 2019",9:00p,Denver Nuggets,112,New Orleans Pelicans,120,New Orleans Pelicans,"19,978"
"Sat, Mar 2, 2019",9:00p,Phoenix Suns,118,Los Angeles Lakers,109,Phoenix Suns,"18,055"
"Sat, Mar 2, 2019",9:00p,Utah Jazz,115,Milwaukee Bucks,111,Utah Jazz,"18,306"
"Sun, Mar 3, 2019",1:00p,Charlotte Hornets,108,Portland Trail Blazers,118,Portland Trail Blazers,"18,355"
"Sun, Mar 3, 2019",3:30p,Boston Celtics,104,Houston Rockets,115,Houston Rockets,"18,624"
