Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Wed, Jan 24, 2018",10:30p,Los Angeles Clippers,102,Boston Celtics,113,Boston Celtics,"19,430"
"Thu, Jan 25, 2018",7:30p,Miami Heat,88,Sacramento Kings,89,Sacramento Kings,"19,600"
"Thu, Jan 25, 2018",8:00p,Oklahoma City Thunder,121,Washington Wizards,112,Oklahoma City Thunder,"18,203"
"Thu, Jan 25, 2018",9:00p,Denver Nuggets,130,New York Knicks,118,Denver Nuggets,"15,482"
"Thu, Jan 25, 2018",10:30p,Golden State Warriors,126,Minnesota Timberwolves,113,Golden State Warriors,"19,596"
"Fri, Jan 26, 2018",7:00p,Charlotte Hornets,121,Atlanta Hawks,110,Charlotte Hornets,"15,479"
"Fri, Jan 26, 2018",7:30p,Cleveland Cavaliers,115,Indiana Pacers,108,Cleveland Cavaliers,"20,562"
"Fri, Jan 26, 2018",7:30p,Toronto Raptors,93,Utah Jazz,97,Utah Jazz,"19,800"
"Fri, Jan 26, 2018",8:00p,Chicago Bulls,103,Los Angeles Lakers,108,Los Angeles Lakers,"21,827"
"Fri, Jan 26, 2018",8:00p,Memphis Grizzlies,100,Los Angeles Clippers,109,Los Angeles Clippers,"16,369"
"Fri, Jan 26, 2018",8:00p,Milwaukee Bucks,116,Brooklyn Nets,91,Milwaukee Bucks,"18,717"
"Fri, Jan 26, 2018",8:00p,New Orleans Pelicans,115,Houston Rockets,113,New Orleans Pelicans,"17,186"
"Fri, Jan 26, 2018",8:30p,Dallas Mavericks,93,Portland Trail Blazers,107,Portland Trail Blazers,"19,876"
"Fri, Jan 26, 2018",8:30p,San Antonio Spurs,78,Philadelphia 76ers,97,Philadelphia 76ers,"18,418"
"Fri, Jan 26, 2018",9:00p,Phoenix Suns,85,New York Knicks,107,New York Knicks,"17,068"
"Sat, Jan 27, 2018",5:00p,Detroit Pistons,108,Oklahoma City Thunder,121,Oklahoma City Thunder,"20,491"
"Sat, Jan 27, 2018",7:00p,Indiana Pacers,114,Orlando Magic,112,Indiana Pacers,"17,923"
"Sat, Jan 27, 2018",7:30p,Atlanta Hawks,104,Washington Wizards,129,Washington Wizards,"15,843"
"Sat, Jan 27, 2018",7:30p,Miami Heat,95,Charlotte Hornets,91,Miami Heat,"19,600"
"Sat, Jan 27, 2018",8:30p,Golden State Warriors,109,Boston Celtics,105,Golden State Warriors,"19,596"
"Sat, Jan 27, 2018",9:00p,Denver Nuggets,91,Dallas Mavericks,89,Denver Nuggets,"19,520"
"Sat, Jan 27, 2018",9:00p,Minnesota Timberwolves,111,Brooklyn Nets,97,Minnesota Timberwolves,"16,231"
"Sun, Jan 28, 2018",3:30p,Chicago Bulls,96,Milwaukee Bucks,110,Milwaukee Bucks,"21,630"
"Sun, Jan 28, 2018",3:30p,Houston Rockets,113,Phoenix Suns,102,Houston Rockets,"18,055"
"Sun, Jan 28, 2018",4:00p,New Orleans Pelicans,103,Los Angeles Clippers,112,Los Angeles Clippers,"16,378"
"Sun, Jan 28, 2018",6:00p,Cleveland Cavaliers,121,Detroit Pistons,104,Cleveland Cavaliers,"20,562"
"Sun, Jan 28, 2018",6:00p,Oklahoma City Thunder,122,Philadelphia 76ers,112,Oklahoma City Thunder,"18,202"
"Sun, Jan 28, 2018",6:00p,Toronto Raptors,123,Los Angeles Lakers,111,Toronto Raptors,"19,800"
"Sun, Jan 28, 2018",7:00p,San Antonio Spurs,113,Sacramento Kings,98,San Antonio Spurs,"18,418"
"Mon, Jan 29, 2018",7:00p,Indiana Pacers,105,Charlotte Hornets,96,Indiana Pacers,"14,225"
"Mon, Jan 29, 2018",7:30p,Atlanta Hawks,105,Minnesota Timberwolves,100,Atlanta Hawks,"12,589"
"Mon, Jan 29, 2018",8:00p,Memphis Grizzlies,120,Phoenix Suns,109,Memphis Grizzlies,"13,202"
"Mon, Jan 29, 2018",8:00p,Milwaukee Bucks,107,Philadelphia 76ers,95,Milwaukee Bucks,"14,126"
"Mon, Jan 29, 2018",8:30p,Dallas Mavericks,88,Miami Heat,95,Miami Heat,"19,555"
"Mon, Jan 29, 2018",9:00p,Denver Nuggets,110,Boston Celtics,111,Boston Celtics,"19,520"
"Tue, Jan 30, 2018",7:00p,Washington Wizards,102,Oklahoma City Thunder,96,Washington Wizards,"20,356"
"Tue, Jan 30, 2018",7:30p,New York Knicks,111,Brooklyn Nets,95,New York Knicks,"19,505"
"Tue, Jan 30, 2018",7:30p,Toronto Raptors,109,Minnesota Timberwolves,104,Toronto Raptors,"19,800"
"Tue, Jan 30, 2018",8:00p,Detroit Pistons,125,Cleveland Cavaliers,114,Detroit Pistons,"18,508"
"Tue, Jan 30, 2018",8:00p,Houston Rockets,114,Orlando Magic,107,Houston Rockets,"18,055"
"Tue, Jan 30, 2018",8:00p,New Orleans Pelicans,103,Sacramento Kings,114,Sacramento Kings,"14,292"
"Tue, Jan 30, 2018",8:30p,San Antonio Spurs,106,Denver Nuggets,104,San Antonio Spurs,"18,418"
"Tue, Jan 30, 2018",9:00p,Utah Jazz,129,Golden State Warriors,99,Utah Jazz,"18,306"
"Tue, Jan 30, 2018",10:30p,Los Angeles Clippers,96,Portland Trail Blazers,104,Portland Trail Blazers,"16,705"
"Wed, Jan 31, 2018",7:00p,Indiana Pacers,105,Memphis Grizzlies,101,Indiana Pacers,"15,093"
"Wed, Jan 31, 2018",7:00p,Orlando Magic,127,Los Angeles Lakers,105,Orlando Magic,"18,553"
"Wed, Jan 31, 2018",7:30p,Atlanta Hawks,110,Charlotte Hornets,123,Charlotte Hornets,"13,103"
"Wed, Jan 31, 2018",7:30p,Brooklyn Nets,116,Philadelphia 76ers,108,Brooklyn Nets,"15,577"
"Wed, Jan 31, 2018",7:30p,Cleveland Cavaliers,91,Miami Heat,89,Cleveland Cavaliers,"20,562"
"Wed, Jan 31, 2018",8:00p,Boston Celtics,103,New York Knicks,73,Boston Celtics,"18,624"
"Wed, Jan 31, 2018",10:00p,Portland Trail Blazers,124,Chicago Bulls,108,Portland Trail Blazers,"19,422"
"Wed, Jan 31, 2018",10:30p,Phoenix Suns,102,Dallas Mavericks,88,Phoenix Suns,"15,923"
"Thu, Feb 1, 2018",7:00p,Detroit Pistons,104,Memphis Grizzlies,102,Detroit Pistons,"17,481"
"Thu, Feb 1, 2018",7:00p,Washington Wizards,122,Toronto Raptors,119,Washington Wizards,"15,599"
"Thu, Feb 1, 2018",8:00p,Minnesota Timberwolves,108,Milwaukee Bucks,89,Minnesota Timberwolves,"17,199"
"Thu, Feb 1, 2018",8:00p,San Antonio Spurs,91,Houston Rockets,102,Houston Rockets,"18,418"
"Thu, Feb 1, 2018",10:30p,Denver Nuggets,127,Oklahoma City Thunder,124,Denver Nuggets,"18,407"
"Fri, Feb 2, 2018",7:00p,Charlotte Hornets,133,Indiana Pacers,126,Charlotte Hornets,"17,135"
"Fri, Feb 2, 2018",7:30p,Boston Celtics,119,Atlanta Hawks,110,Boston Celtics,"18,624"
"Fri, Feb 2, 2018",7:30p,Brooklyn Nets,99,Los Angeles Lakers,102,Los Angeles Lakers,"17,732"
"Fri, Feb 2, 2018",7:30p,Toronto Raptors,130,Portland Trail Blazers,105,Toronto Raptors,"19,800"
"Fri, Feb 2, 2018",8:00p,Milwaukee Bucks,92,New York Knicks,90,Milwaukee Bucks,"18,717"
"Fri, Feb 2, 2018",8:00p,Philadelphia 76ers,103,Miami Heat,97,Philadelphia 76ers,"20,636"
"Fri, Feb 2, 2018",9:00p,Oklahoma City Thunder,100,New Orleans Pelicans,114,New Orleans Pelicans,"18,203"
"Fri, Feb 2, 2018",9:00p,Phoenix Suns,97,Utah Jazz,129,Utah Jazz,"16,560"
"Fri, Feb 2, 2018",10:30p,Sacramento Kings,104,Golden State Warriors,119,Golden State Warriors,"17,583"
"Sat, Feb 3, 2018",3:30p,Los Angeles Clippers,113,Chicago Bulls,103,Los Angeles Clippers,"19,068"
"Sat, Feb 3, 2018",7:00p,Detroit Pistons,111,Miami Heat,107,Detroit Pistons,"18,747"
"Sat, Feb 3, 2018",7:00p,Indiana Pacers,100,Philadelphia 76ers,92,Indiana Pacers,"17,923"
"Sat, Feb 3, 2018",7:00p,Orlando Magic,98,Washington Wizards,115,Washington Wizards,"18,846"
"Sat, Feb 3, 2018",8:30p,Cleveland Cavaliers,88,Houston Rockets,120,Houston Rockets,"20,562"
"Sat, Feb 3, 2018",9:00p,Denver Nuggets,115,Golden State Warriors,108,Denver Nuggets,"20,103"
"Sat, Feb 3, 2018",9:00p,Minnesota Timberwolves,118,New Orleans Pelicans,107,Minnesota Timberwolves,"17,954"
"Sat, Feb 3, 2018",9:00p,San Antonio Spurs,111,Utah Jazz,120,Utah Jazz,"18,418"
"Sat, Feb 3, 2018",10:00p,Sacramento Kings,99,Dallas Mavericks,106,Dallas Mavericks,"17,583"
"Sun, Feb 4, 2018",12:00p,Boston Celtics,97,Portland Trail Blazers,96,Boston Celtics,"18,624"
"Sun, Feb 4, 2018",12:00p,Brooklyn Nets,94,Milwaukee Bucks,109,Milwaukee Bucks,"14,392"
"Sun, Feb 4, 2018",12:00p,New York Knicks,96,Atlanta Hawks,99,Atlanta Hawks,"19,441"
"Sun, Feb 4, 2018",12:00p,Toronto Raptors,101,Memphis Grizzlies,86,Toronto Raptors,"19,800"
"Sun, Feb 4, 2018",2:00p,Oklahoma City Thunder,104,Los Angeles Lakers,108,Los Angeles Lakers,"18,203"
"Sun, Feb 4, 2018",3:00p,Phoenix Suns,110,Charlotte Hornets,115,Charlotte Hornets,"14,487"
"Mon, Feb 5, 2018",7:00p,Detroit Pistons,111,Portland Trail Blazers,91,Detroit Pistons,"13,810"
"Mon, Feb 5, 2018",7:00p,Indiana Pacers,102,Washington Wizards,111,Washington Wizards,"13,169"
"Mon, Feb 5, 2018",7:30p,Miami Heat,109,Orlando Magic,111,Orlando Magic,"19,600"
"Mon, Feb 5, 2018",8:00p,New Orleans Pelicans,109,Utah Jazz,133,Utah Jazz,"14,293"
"Mon, Feb 5, 2018",9:00p,Denver Nuggets,121,Charlotte Hornets,104,Denver Nuggets,"14,410"
"Mon, Feb 5, 2018",10:00p,Sacramento Kings,104,Chicago Bulls,98,Sacramento Kings,"17,583"
"Mon, Feb 5, 2018",10:30p,Los Angeles Clippers,104,Dallas Mavericks,101,Los Angeles Clippers,"15,127"
"Tue, Feb 6, 2018",7:00p,Orlando Magic,116,Cleveland Cavaliers,98,Orlando Magic,"18,846"
"Tue, Feb 6, 2018",7:30p,Atlanta Hawks,108,Memphis Grizzlies,82,Atlanta Hawks,"11,866"
"Tue, Feb 6, 2018",7:30p,Brooklyn Nets,113,Houston Rockets,123,Houston Rockets,"15,064"
"Tue, Feb 6, 2018",7:30p,New York Knicks,89,Milwaukee Bucks,103,Milwaukee Bucks,"19,812"
"Tue, Feb 6, 2018",7:30p,Toronto Raptors,111,Boston Celtics,91,Toronto Raptors,"20,017"
"Tue, Feb 6, 2018",8:00p,Philadelphia 76ers,115,Washington Wizards,102,Philadelphia 76ers,"20,530"
"Tue, Feb 6, 2018",10:30p,Golden State Warriors,105,Oklahoma City Thunder,125,Oklahoma City Thunder,"19,596"
"Tue, Feb 6, 2018",10:30p,Los Angeles Lakers,112,Phoenix Suns,93,Los Angeles Lakers,"18,997"
"Wed, Feb 7, 2018",7:00p,Detroit Pistons,115,Brooklyn Nets,106,Detroit Pistons,"15,114"
"Wed, Feb 7, 2018",7:30p,Miami Heat,101,Houston Rockets,109,Houston Rockets,"19,600"
"Wed, Feb 7, 2018",8:00p,Cleveland Cavaliers,140,Minnesota Timberwolves,138,Cleveland Cavaliers,"20,562"
"Wed, Feb 7, 2018",8:00p,Memphis Grizzlies,88,Utah Jazz,92,Utah Jazz,"13,187"
"Wed, Feb 7, 2018",10:30p,Phoenix Suns,81,San Antonio Spurs,129,San Antonio Spurs,"15,993"
"Thu, Feb 8, 2018",7:00p,Orlando Magic,100,Atlanta Hawks,98,Orlando Magic,"16,215"
"Thu, Feb 8, 2018",7:30p,Toronto Raptors,113,New York Knicks,88,Toronto Raptors,"19,800"
"Thu, Feb 8, 2018",8:00p,Washington Wizards,104,Boston Celtics,110,Boston Celtics,"20,356"
"Thu, Feb 8, 2018",10:00p,Portland Trail Blazers,109,Charlotte Hornets,103,Portland Trail Blazers,"19,178"
"Thu, Feb 8, 2018",10:30p,Golden State Warriors,121,Dallas Mavericks,103,Golden State Warriors,"19,596"
"Thu, Feb 8, 2018",10:30p,Los Angeles Lakers,106,Oklahoma City Thunder,81,Los Angeles Lakers,"18,997"
"Fri, Feb 9, 2018",7:00p,Detroit Pistons,95,Los Angeles Clippers,108,Los Angeles Clippers,"16,697"
"Fri, Feb 9, 2018",7:00p,Philadelphia 76ers,100,New Orleans Pelicans,82,Philadelphia 76ers,"20,489"
"Fri, Feb 9, 2018",7:30p,Atlanta Hawks,107,Cleveland Cavaliers,123,Cleveland Cavaliers,"16,438"
"Fri, Feb 9, 2018",7:30p,Boston Celtics,91,Indiana Pacers,97,Indiana Pacers,"18,624"
"Fri, Feb 9, 2018",8:00p,Houston Rockets,130,Denver Nuggets,104,Houston Rockets,"18,055"
"Fri, Feb 9, 2018",8:00p,Miami Heat,91,Milwaukee Bucks,85,Miami Heat,"20,018"
"Fri, Feb 9, 2018",9:00p,Utah Jazz,106,Charlotte Hornets,94,Utah Jazz,"18,306"
"Fri, Feb 9, 2018",9:30p,Chicago Bulls,114,Minnesota Timberwolves,113,Chicago Bulls,"21,558"
"Fri, Feb 9, 2018",10:30p,Sacramento Kings,100,Portland Trail Blazers,118,Portland Trail Blazers,"17,583"
"Sat, Feb 10, 2018",6:00p,Brooklyn Nets,128,New Orleans Pelicans,138,New Orleans Pelicans,"16,572"
"Sat, Feb 10, 2018",7:00p,Orlando Magic,104,Milwaukee Bucks,111,Milwaukee Bucks,"18,347"
"Sat, Feb 10, 2018",7:00p,Philadelphia 76ers,112,Los Angeles Clippers,98,Philadelphia 76ers,"20,504"
"Sat, Feb 10, 2018",8:00p,Chicago Bulls,90,Washington Wizards,101,Washington Wizards,"21,112"
"Sat, Feb 10, 2018",8:30p,Dallas Mavericks,130,Los Angeles Lakers,123,Dallas Mavericks,"20,162"
"Sat, Feb 10, 2018",8:30p,Golden State Warriors,122,San Antonio Spurs,105,Golden State Warriors,"19,596"
"Sat, Feb 10, 2018",9:00p,Phoenix Suns,113,Denver Nuggets,123,Denver Nuggets,"16,325"
"Sun, Feb 11, 2018",1:00p,Charlotte Hornets,103,Toronto Raptors,123,Toronto Raptors,"18,320"
"Sun, Feb 11, 2018",3:30p,Atlanta Hawks,118,Detroit Pistons,115,Atlanta Hawks,"15,214"
"Sun, Feb 11, 2018",3:30p,Boston Celtics,99,Cleveland Cavaliers,121,Cleveland Cavaliers,"18,624"
"Sun, Feb 11, 2018",5:00p,Indiana Pacers,121,New York Knicks,113,Indiana Pacers,"17,923"
"Sun, Feb 11, 2018",7:00p,Houston Rockets,104,Dallas Mavericks,97,Houston Rockets,"18,055"
"Sun, Feb 11, 2018",7:00p,Minnesota Timberwolves,111,Sacramento Kings,106,Minnesota Timberwolves,"18,068"
"Sun, Feb 11, 2018",7:00p,Oklahoma City Thunder,110,Memphis Grizzlies,92,Oklahoma City Thunder,"18,203"
"Sun, Feb 11, 2018",9:00p,Portland Trail Blazers,96,Utah Jazz,115,Utah Jazz,"19,730"
"Mon, Feb 12, 2018",7:00p,Detroit Pistons,103,New Orleans Pelicans,118,New Orleans Pelicans,"14,453"
"Mon, Feb 12, 2018",7:00p,Philadelphia 76ers,108,New York Knicks,92,Philadelphia 76ers,"20,589"
"Mon, Feb 12, 2018",7:30p,Brooklyn Nets,101,Los Angeles Clippers,114,Los Angeles Clippers,"13,735"
"Mon, Feb 12, 2018",8:00p,Chicago Bulls,105,Orlando Magic,101,Chicago Bulls,"18,611"
"Mon, Feb 12, 2018",9:00p,Utah Jazz,101,San Antonio Spurs,99,Utah Jazz,"18,306"
"Mon, Feb 12, 2018",10:30p,Golden State Warriors,129,Phoenix Suns,83,Golden State Warriors,"19,596"
"Tue, Feb 13, 2018",7:00p,Toronto Raptors,115,Miami Heat,112,Toronto Raptors,"19,800"
"Tue, Feb 13, 2018",8:00p,Milwaukee Bucks,97,Atlanta Hawks,92,Milwaukee Bucks,"14,720"
"Tue, Feb 13, 2018",8:00p,Minnesota Timberwolves,108,Houston Rockets,126,Houston Rockets,"18,978"
"Tue, Feb 13, 2018",8:00p,Oklahoma City Thunder,112,Cleveland Cavaliers,120,Cleveland Cavaliers,"18,203"
"Tue, Feb 13, 2018",8:30p,Dallas Mavericks,109,Sacramento Kings,114,Sacramento Kings,"19,801"
"Tue, Feb 13, 2018",10:30p,Denver Nuggets,117,San Antonio Spurs,109,Denver Nuggets,"17,623"
"Wed, Feb 14, 2018",7:00p,Detroit Pistons,104,Atlanta Hawks,98,Detroit Pistons,"15,849"
"Wed, Feb 14, 2018",7:00p,Orlando Magic,102,Charlotte Hornets,104,Charlotte Hornets,"18,428"
"Wed, Feb 14, 2018",7:00p,Philadelphia 76ers,104,Miami Heat,102,Philadelphia 76ers,"20,492"
"Wed, Feb 14, 2018",7:30p,Brooklyn Nets,103,Indiana Pacers,108,Indiana Pacers,"13,159"
"Wed, Feb 14, 2018",7:30p,New York Knicks,113,Washington Wizards,118,Washington Wizards,"19,812"
"Wed, Feb 14, 2018",8:00p,Boston Celtics,119,Los Angeles Clippers,129,Los Angeles Clippers,"18,624"
"Wed, Feb 14, 2018",8:00p,Chicago Bulls,98,Toronto Raptors,122,Toronto Raptors,"21,006"
"Wed, Feb 14, 2018",8:00p,Houston Rockets,100,Sacramento Kings,91,Houston Rockets,"18,055"
"Wed, Feb 14, 2018",8:00p,Memphis Grizzlies,114,Oklahoma City Thunder,121,Oklahoma City Thunder,"16,012"
"Wed, Feb 14, 2018",8:00p,New Orleans Pelicans,139,Los Angeles Lakers,117,New Orleans Pelicans,"15,436"
"Wed, Feb 14, 2018",9:00p,Utah Jazz,107,Phoenix Suns,97,Utah Jazz,"18,306"
"Wed, Feb 14, 2018",10:30p,Portland Trail Blazers,123,Golden State Warriors,117,Portland Trail Blazers,"19,520"
"Thu, Feb 15, 2018",8:00p,Milwaukee Bucks,123,Denver Nuggets,134,Denver Nuggets,"15,486"
"Thu, Feb 15, 2018",9:00p,Minnesota Timberwolves,119,Los Angeles Lakers,111,Minnesota Timberwolves,"17,534"
"Thu, Feb 22, 2018",7:00p,Charlotte Hornets,111,Brooklyn Nets,96,Charlotte Hornets,"14,112"
"Thu, Feb 22, 2018",7:00p,Orlando Magic,113,New York Knicks,120,New York Knicks,"18,846"
"Thu, Feb 22, 2018",8:00p,Chicago Bulls,115,Philadelphia 76ers,116,Philadelphia 76ers,"21,312"
"Thu, Feb 22, 2018",8:00p,Cleveland Cavaliers,103,Washington Wizards,110,Washington Wizards,"20,562"
"Thu, Feb 22, 2018",10:00p,Sacramento Kings,107,Oklahoma City Thunder,110,Oklahoma City Thunder,"17,583"
"Thu, Feb 22, 2018",10:30p,Golden State Warriors,134,Los Angeles Clippers,127,Golden State Warriors,"19,596"
"Fri, Feb 23, 2018",7:00p,Detroit Pistons,98,Boston Celtics,110,Boston Celtics,"20,491"
"Fri, Feb 23, 2018",7:00p,Indiana Pacers,116,Atlanta Hawks,93,Indiana Pacers,"17,923"
"Fri, Feb 23, 2018",7:00p,Washington Wizards,105,Charlotte Hornets,122,Charlotte Hornets,"17,824"
"Fri, Feb 23, 2018",7:30p,Toronto Raptors,119,Milwaukee Bucks,122,Milwaukee Bucks,"20,047"
"Fri, Feb 23, 2018",8:00p,Houston Rockets,120,Minnesota Timberwolves,102,Houston Rockets,"18,055"
"Fri, Feb 23, 2018",8:00p,Memphis Grizzlies,89,Cleveland Cavaliers,112,Cleveland Cavaliers,"18,119"
"Fri, Feb 23, 2018",8:00p,New Orleans Pelicans,124,Miami Heat,123,New Orleans Pelicans,"17,751"
"Fri, Feb 23, 2018",9:00p,Denver Nuggets,122,San Antonio Spurs,119,Denver Nuggets,"20,027"
"Fri, Feb 23, 2018",9:00p,Phoenix Suns,117,Los Angeles Clippers,128,Los Angeles Clippers,"17,126"
"Fri, Feb 23, 2018",9:00p,Utah Jazz,81,Portland Trail Blazers,100,Portland Trail Blazers,"18,306"
"Fri, Feb 23, 2018",10:30p,Los Angeles Lakers,124,Dallas Mavericks,102,Los Angeles Lakers,"18,997"
"Sat, Feb 24, 2018",5:00p,Philadelphia 76ers,116,Orlando Magic,105,Philadelphia 76ers,"20,594"
"Sat, Feb 24, 2018",7:30p,Miami Heat,115,Memphis Grizzlies,89,Miami Heat,"19,600"
"Sat, Feb 24, 2018",7:30p,New York Knicks,112,Boston Celtics,121,Boston Celtics,"19,812"
"Sat, Feb 24, 2018",8:30p,Golden State Warriors,112,Oklahoma City Thunder,80,Golden State Warriors,"19,596"
"Sat, Feb 24, 2018",9:00p,Minnesota Timberwolves,122,Chicago Bulls,104,Minnesota Timberwolves,"18,978"
"Sat, Feb 24, 2018",9:00p,Phoenix Suns,104,Portland Trail Blazers,106,Portland Trail Blazers,"17,112"
"Sat, Feb 24, 2018",9:00p,Utah Jazz,97,Dallas Mavericks,90,Utah Jazz,"18,306"
"Sat, Feb 24, 2018",10:00p,Sacramento Kings,108,Los Angeles Lakers,113,Los Angeles Lakers,"17,583"
"Sun, Feb 25, 2018",1:00p,Charlotte Hornets,114,Detroit Pistons,98,Charlotte Hornets,"17,894"
"Sun, Feb 25, 2018",3:00p,Milwaukee Bucks,121,New Orleans Pelicans,123,New Orleans Pelicans,"18,717"
"Sun, Feb 25, 2018",3:30p,Cleveland Cavaliers,94,San Antonio Spurs,110,San Antonio Spurs,"20,562"
"Sun, Feb 25, 2018",8:00p,Denver Nuggets,114,Houston Rockets,119,Houston Rockets,"20,044"
"Sun, Feb 25, 2018",8:00p,Washington Wizards,109,Philadelphia 76ers,94,Washington Wizards,"17,180"
"Mon, Feb 26, 2018",7:30p,Atlanta Hawks,104,Los Angeles Lakers,123,Los Angeles Lakers,"16,328"
"Mon, Feb 26, 2018",7:30p,Boston Celtics,109,Memphis Grizzlies,98,Boston Celtics,"18,624"
"Mon, Feb 26, 2018",7:30p,Brooklyn Nets,104,Chicago Bulls,87,Brooklyn Nets,"15,081"
"Mon, Feb 26, 2018",7:30p,New York Knicks,111,Golden State Warriors,125,Golden State Warriors,"19,812"
"Mon, Feb 26, 2018",7:30p,Toronto Raptors,123,Detroit Pistons,94,Toronto Raptors,"19,800"
"Mon, Feb 26, 2018",8:00p,New Orleans Pelicans,125,Phoenix Suns,116,New Orleans Pelicans,"14,302"
"Mon, Feb 26, 2018",8:00p,Oklahoma City Thunder,112,Orlando Magic,105,Oklahoma City Thunder,"18,203"
"Mon, Feb 26, 2018",8:30p,Dallas Mavericks,109,Indiana Pacers,103,Dallas Mavericks,"19,536"
"Mon, Feb 26, 2018",9:00p,Utah Jazz,85,Houston Rockets,96,Houston Rockets,"18,306"
"Mon, Feb 26, 2018",10:00p,Sacramento Kings,100,Minnesota Timberwolves,118,Minnesota Timberwolves,"17,583"
"Tue, Feb 27, 2018",7:00p,Charlotte Hornets,118,Chicago Bulls,103,Charlotte Hornets,"14,521"
"Tue, Feb 27, 2018",7:00p,Cleveland Cavaliers,129,Brooklyn Nets,123,Cleveland Cavaliers,"20,562"
"Tue, Feb 27, 2018",7:30p,Miami Heat,102,Philadelphia 76ers,101,Miami Heat,"19,600"
"Tue, Feb 27, 2018",8:00p,Milwaukee Bucks,104,Washington Wizards,107,Washington Wizards,"16,093"
"Tue, Feb 27, 2018",10:00p,Portland Trail Blazers,116,Sacramento Kings,99,Portland Trail Blazers,"19,468"
"Tue, Feb 27, 2018",10:30p,Denver Nuggets,120,Los Angeles Clippers,122,Los Angeles Clippers,"15,004"
"Wed, Feb 28, 2018",7:00p,Detroit Pistons,110,Milwaukee Bucks,87,Detroit Pistons,"16,146"
"Wed, Feb 28, 2018",7:00p,Orlando Magic,104,Toronto Raptors,117,Toronto Raptors,"17,328"
"Wed, Feb 28, 2018",7:30p,Atlanta Hawks,107,Indiana Pacers,102,Atlanta Hawks,"13,316"
"Wed, Feb 28, 2018",7:30p,Boston Celtics,134,Charlotte Hornets,106,Boston Celtics,"18,624"
"Wed, Feb 28, 2018",8:00p,Memphis Grizzlies,102,Phoenix Suns,110,Phoenix Suns,"13,484"
"Wed, Feb 28, 2018",8:00p,Washington Wizards,101,Golden State Warriors,109,Golden State Warriors,"20,356"
"Wed, Feb 28, 2018",8:30p,Dallas Mavericks,110,Oklahoma City Thunder,111,Oklahoma City Thunder,"20,202"
"Wed, Feb 28, 2018",8:30p,San Antonio Spurs,116,New Orleans Pelicans,121,New Orleans Pelicans,"18,418"
"Wed, Feb 28, 2018",10:30p,Los Angeles Clippers,92,Houston Rockets,105,Houston Rockets,"19,068"
"Thu, Mar 1, 2018",7:30p,Miami Heat,113,Los Angeles Lakers,131,Los Angeles Lakers,"19,600"
"Thu, Mar 1, 2018",8:00p,Cleveland Cavaliers,97,Philadelphia 76ers,108,Philadelphia 76ers,"20,562"
"Thu, Mar 1, 2018",10:00p,Sacramento Kings,116,Brooklyn Nets,111,Sacramento Kings,"17,583"
"Thu, Mar 1, 2018",10:30p,Portland Trail Blazers,108,Minnesota Timberwolves,99,Portland Trail Blazers,"19,533"
"Fri, Mar 2, 2018",7:00p,Orlando Magic,115,Detroit Pistons,106,Orlando Magic,"17,223"
"Fri, Mar 2, 2018",7:00p,Philadelphia 76ers,110,Charlotte Hornets,99,Philadelphia 76ers,"20,487"
"Fri, Mar 2, 2018",7:30p,Atlanta Hawks,109,Golden State Warriors,114,Golden State Warriors,"16,728"
"Fri, Mar 2, 2018",8:00p,Chicago Bulls,108,Dallas Mavericks,100,Chicago Bulls,"21,017"
"Fri, Mar 2, 2018",8:00p,Memphis Grizzlies,102,Denver Nuggets,108,Denver Nuggets,"16,421"
"Fri, Mar 2, 2018",8:00p,Milwaukee Bucks,96,Indiana Pacers,103,Indiana Pacers,"17,217"
"Fri, Mar 2, 2018",8:00p,Washington Wizards,95,Toronto Raptors,102,Toronto Raptors,"18,631"
"Fri, Mar 2, 2018",9:00p,Phoenix Suns,116,Oklahoma City Thunder,124,Oklahoma City Thunder,"18,055"
"Fri, Mar 2, 2018",10:30p,Los Angeles Clippers,128,New York Knicks,105,Los Angeles Clippers,"17,190"
"Fri, Mar 2, 2018",10:30p,Utah Jazz,116,Minnesota Timberwolves,108,Utah Jazz,"18,306"
"Sat, Mar 3, 2018",7:00p,Orlando Magic,107,Memphis Grizzlies,100,Orlando Magic,"17,875"
"Sat, Mar 3, 2018",7:30p,Cleveland Cavaliers,117,Denver Nuggets,126,Denver Nuggets,"20,562"
"Sat, Mar 3, 2018",7:30p,Miami Heat,105,Detroit Pistons,96,Miami Heat,"19,600"
"Sat, Mar 3, 2018",8:30p,Houston Rockets,123,Boston Celtics,120,Houston Rockets,"18,476"
"Sat, Mar 3, 2018",9:00p,San Antonio Spurs,112,Los Angeles Lakers,116,Los Angeles Lakers,"18,557"
"Sat, Mar 3, 2018",10:00p,Portland Trail Blazers,108,Oklahoma City Thunder,100,Portland Trail Blazers,"20,063"
"Sat, Mar 3, 2018",10:00p,Sacramento Kings,91,Utah Jazz,98,Utah Jazz,"17,583"
"Sun, Mar 4, 2018",3:30p,Atlanta Hawks,113,Phoenix Suns,112,Atlanta Hawks,"15,166"
"Sun, Mar 4, 2018",6:00p,Toronto Raptors,103,Charlotte Hornets,98,Toronto Raptors,"19,800"
"Sun, Mar 4, 2018",6:00p,Washington Wizards,95,Indiana Pacers,98,Indiana Pacers,"16,646"
