Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Wed, Mar 8, 2017",7:00p,Orlando Magic,98,Chicago Bulls,91,Orlando Magic,"16,063"
"Wed, Mar 8, 2017",7:30p,Atlanta Hawks,110,Brooklyn Nets,105,Atlanta Hawks,"11,931"
"Wed, Mar 8, 2017",7:30p,Miami Heat,108,Charlotte Hornets,101,Miami Heat,"19,600"
"Wed, Mar 8, 2017",8:00p,Houston Rockets,108,Utah Jazz,115,Utah Jazz,"16,230"
"Wed, Mar 8, 2017",8:00p,Indiana Pacers,115,Detroit Pistons,98,Indiana Pacers,"14,353"
"Wed, Mar 8, 2017",8:00p,Milwaukee Bucks,104,New York Knicks,93,Milwaukee Bucks,"13,767"
"Wed, Mar 8, 2017",8:00p,Minnesota Timberwolves,107,Los Angeles Clippers,91,Minnesota Timberwolves,"14,933"
"Wed, Mar 8, 2017",8:00p,New Orleans Pelicans,87,Toronto Raptors,94,Toronto Raptors,"14,543"
"Wed, Mar 8, 2017",8:30p,San Antonio Spurs,114,Sacramento Kings,104,San Antonio Spurs,"18,418"
"Wed, Mar 8, 2017",9:00p,Denver Nuggets,113,Washington Wizards,123,Washington Wizards,"12,323"
"Wed, Mar 8, 2017",10:30p,Golden State Warriors,86,Boston Celtics,99,Boston Celtics,"19,596"
"Thu, Mar 9, 2017",7:30p,Detroit Pistons,106,Cleveland Cavaliers,101,Detroit Pistons,"19,421"
"Thu, Mar 9, 2017",8:00p,Memphis Grizzlies,98,Los Angeles Clippers,114,Los Angeles Clippers,"16,642"
"Thu, Mar 9, 2017",8:00p,Oklahoma City Thunder,102,San Antonio Spurs,92,Oklahoma City Thunder,"18,203"
"Thu, Mar 9, 2017",10:00p,Portland Trail Blazers,114,Philadelphia 76ers,108,Portland Trail Blazers,"19,240"
"Thu, Mar 9, 2017",10:30p,Phoenix Suns,110,Los Angeles Lakers,122,Los Angeles Lakers,"17,552"
"Fri, Mar 10, 2017",7:00p,Charlotte Hornets,121,Orlando Magic,81,Charlotte Hornets,"17,444"
"Fri, Mar 10, 2017",8:00p,Atlanta Hawks,105,Toronto Raptors,99,Atlanta Hawks,"16,078"
"Fri, Mar 10, 2017",8:00p,Chicago Bulls,94,Houston Rockets,115,Houston Rockets,"21,995"
"Fri, Mar 10, 2017",8:00p,Milwaukee Bucks,99,Indiana Pacers,85,Milwaukee Bucks,"16,177"
"Fri, Mar 10, 2017",8:00p,Minnesota Timberwolves,103,Golden State Warriors,102,Minnesota Timberwolves,"20,412"
"Fri, Mar 10, 2017",9:00p,Dallas Mavericks,105,Brooklyn Nets,96,Dallas Mavericks,"20,022"
"Fri, Mar 10, 2017",9:00p,Denver Nuggets,119,Boston Celtics,99,Denver Nuggets,"17,147"
"Fri, Mar 10, 2017",10:30p,Sacramento Kings,122,Washington Wizards,130,Washington Wizards,"17,608"
"Sat, Mar 11, 2017",3:00p,Oklahoma City Thunder,112,Utah Jazz,104,Oklahoma City Thunder,"18,203"
"Sat, Mar 11, 2017",3:30p,Los Angeles Clippers,112,Philadelphia 76ers,100,Los Angeles Clippers,"19,060"
"Sat, Mar 11, 2017",5:00p,Detroit Pistons,112,New York Knicks,92,Detroit Pistons,"19,607"
"Sat, Mar 11, 2017",7:00p,Charlotte Hornets,122,New Orleans Pelicans,125,New Orleans Pelicans,"18,196"
"Sat, Mar 11, 2017",7:00p,Orlando Magic,104,Cleveland Cavaliers,116,Cleveland Cavaliers,"18,846"
"Sat, Mar 11, 2017",8:00p,Miami Heat,104,Toronto Raptors,89,Miami Heat,"19,745"
"Sat, Mar 11, 2017",8:00p,Milwaukee Bucks,102,Minnesota Timberwolves,95,Milwaukee Bucks,"18,717"
"Sat, Mar 11, 2017",8:30p,San Antonio Spurs,107,Golden State Warriors,85,San Antonio Spurs,"18,418"
"Sat, Mar 11, 2017",9:00p,Dallas Mavericks,98,Phoenix Suns,100,Phoenix Suns,"20,324"
"Sat, Mar 11, 2017",9:00p,Memphis Grizzlies,90,Atlanta Hawks,107,Atlanta Hawks,"17,523"
"Sat, Mar 11, 2017",10:00p,Portland Trail Blazers,124,Washington Wizards,125,Washington Wizards,"19,482"
"Sat, Mar 11, 2017",10:30p,Sacramento Kings,92,Denver Nuggets,105,Denver Nuggets,"17,608"
"Sun, Mar 12, 2017",3:30p,Boston Celtics,100,Chicago Bulls,80,Boston Celtics,"18,624"
"Sun, Mar 12, 2017",6:00p,Brooklyn Nets,120,New York Knicks,112,Brooklyn Nets,"17,732"
"Sun, Mar 12, 2017",6:00p,Indiana Pacers,102,Miami Heat,98,Indiana Pacers,"17,923"
"Sun, Mar 12, 2017",9:00p,Houston Rockets,117,Cleveland Cavaliers,112,Houston Rockets,"18,055"
"Sun, Mar 12, 2017",9:00p,Phoenix Suns,101,Portland Trail Blazers,110,Portland Trail Blazers,"16,664"
"Sun, Mar 12, 2017",9:30p,Los Angeles Lakers,116,Philadelphia 76ers,118,Philadelphia 76ers,"18,997"
"Mon, Mar 13, 2017",7:00p,Charlotte Hornets,109,Chicago Bulls,115,Chicago Bulls,"16,489"
"Mon, Mar 13, 2017",7:30p,Toronto Raptors,100,Dallas Mavericks,78,Toronto Raptors,"19,800"
"Mon, Mar 13, 2017",8:00p,Memphis Grizzlies,113,Milwaukee Bucks,93,Memphis Grizzlies,"16,770"
"Mon, Mar 13, 2017",8:00p,Minnesota Timberwolves,119,Washington Wizards,104,Minnesota Timberwolves,"15,747"
"Mon, Mar 13, 2017",8:00p,San Antonio Spurs,107,Atlanta Hawks,99,San Antonio Spurs,"18,418"
"Mon, Mar 13, 2017",9:00p,Utah Jazz,114,Los Angeles Clippers,108,Utah Jazz,"19,911"
"Mon, Mar 13, 2017",10:30p,Denver Nuggets,129,Los Angeles Lakers,101,Denver Nuggets,"17,344"
"Mon, Mar 13, 2017",10:30p,Sacramento Kings,120,Orlando Magic,115,Sacramento Kings,"17,608"
"Tue, Mar 14, 2017",7:00p,Cleveland Cavaliers,128,Detroit Pistons,96,Cleveland Cavaliers,"20,562"
"Tue, Mar 14, 2017",7:30p,Brooklyn Nets,104,Oklahoma City Thunder,122,Oklahoma City Thunder,"13,911"
"Tue, Mar 14, 2017",7:30p,New York Knicks,87,Indiana Pacers,81,New York Knicks,"18,261"
"Tue, Mar 14, 2017",8:00p,New Orleans Pelicans,100,Portland Trail Blazers,77,New Orleans Pelicans,"15,530"
"Tue, Mar 14, 2017",10:30p,Golden State Warriors,106,Philadelphia 76ers,104,Golden State Warriors,"19,596"
"Wed, Mar 15, 2017",7:00p,Indiana Pacers,98,Charlotte Hornets,77,Indiana Pacers,"14,169"
"Wed, Mar 15, 2017",7:00p,Washington Wizards,107,Dallas Mavericks,112,Dallas Mavericks,"17,844"
"Wed, Mar 15, 2017",7:30p,Boston Celtics,117,Minnesota Timberwolves,104,Boston Celtics,"18,624"
"Wed, Mar 15, 2017",7:30p,Detroit Pistons,83,Utah Jazz,97,Utah Jazz,"14,033"
"Wed, Mar 15, 2017",7:30p,Miami Heat,120,New Orleans Pelicans,112,Miami Heat,"19,678"
"Wed, Mar 15, 2017",8:00p,Chicago Bulls,91,Memphis Grizzlies,98,Memphis Grizzlies,"21,583"
"Wed, Mar 15, 2017",8:00p,Houston Rockets,139,Los Angeles Lakers,100,Houston Rockets,"18,055"
"Wed, Mar 15, 2017",8:00p,San Antonio Spurs,106,Portland Trail Blazers,110,Portland Trail Blazers,"18,418"
"Wed, Mar 15, 2017",10:00p,Phoenix Suns,101,Sacramento Kings,107,Sacramento Kings,"17,196"
"Wed, Mar 15, 2017",10:30p,Los Angeles Clippers,96,Milwaukee Bucks,97,Milwaukee Bucks,"19,060"
"Thu, Mar 16, 2017",7:00p,Cleveland Cavaliers,91,Utah Jazz,83,Cleveland Cavaliers,"20,562"
"Thu, Mar 16, 2017",7:00p,Toronto Raptors,102,Oklahoma City Thunder,123,Oklahoma City Thunder,"19,800"
"Thu, Mar 16, 2017",7:30p,Atlanta Hawks,91,Memphis Grizzlies,103,Memphis Grizzlies,"17,063"
"Thu, Mar 16, 2017",7:30p,New York Knicks,110,Brooklyn Nets,121,Brooklyn Nets,"19,812"
"Thu, Mar 16, 2017",9:00p,Denver Nuggets,129,Los Angeles Clippers,114,Denver Nuggets,"14,179"
"Thu, Mar 16, 2017",10:30p,Golden State Warriors,122,Orlando Magic,92,Golden State Warriors,"19,596"
"Fri, Mar 17, 2017",7:00p,Philadelphia 76ers,116,Dallas Mavericks,74,Philadelphia 76ers,"17,642"
"Fri, Mar 17, 2017",7:00p,Washington Wizards,112,Chicago Bulls,107,Washington Wizards,"20,356"
"Fri, Mar 17, 2017",7:30p,Brooklyn Nets,95,Boston Celtics,98,Boston Celtics,"17,732"
"Fri, Mar 17, 2017",7:30p,Detroit Pistons,75,Toronto Raptors,87,Toronto Raptors,"16,541"
"Fri, Mar 17, 2017",8:00p,Miami Heat,123,Minnesota Timberwolves,105,Miami Heat,"19,600"
"Fri, Mar 17, 2017",8:00p,New Orleans Pelicans,128,Houston Rockets,112,New Orleans Pelicans,"17,972"
"Fri, Mar 17, 2017",10:00p,Phoenix Suns,103,Orlando Magic,109,Orlando Magic,"16,880"
"Fri, Mar 17, 2017",10:30p,Los Angeles Lakers,103,Milwaukee Bucks,107,Milwaukee Bucks,"18,997"
"Sat, Mar 18, 2017",3:00p,Oklahoma City Thunder,110,Sacramento Kings,94,Oklahoma City Thunder,"18,203"
"Sat, Mar 18, 2017",6:00p,Atlanta Hawks,97,Portland Trail Blazers,113,Portland Trail Blazers,"16,543"
"Sat, Mar 18, 2017",7:00p,Charlotte Hornets,98,Washington Wizards,93,Charlotte Hornets,"19,361"
"Sat, Mar 18, 2017",8:30p,Los Angeles Clippers,108,Cleveland Cavaliers,78,Los Angeles Clippers,"19,379"
"Sat, Mar 18, 2017",9:00p,Chicago Bulls,95,Utah Jazz,86,Chicago Bulls,"21,953"
"Sat, Mar 18, 2017",9:00p,Memphis Grizzlies,104,San Antonio Spurs,96,Memphis Grizzlies,"18,119"
"Sat, Mar 18, 2017",9:30p,Denver Nuggets,105,Houston Rockets,109,Houston Rockets,"17,512"
"Sat, Mar 18, 2017",10:30p,Golden State Warriors,117,Milwaukee Bucks,92,Golden State Warriors,"19,596"
"Sun, Mar 19, 2017",12:00p,Brooklyn Nets,104,Dallas Mavericks,111,Dallas Mavericks,"14,045"
"Sun, Mar 19, 2017",1:00p,Philadelphia 76ers,105,Boston Celtics,99,Philadelphia 76ers,"19,446"
"Sun, Mar 19, 2017",4:30p,Detroit Pistons,112,Phoenix Suns,95,Detroit Pistons,"19,588"
"Sun, Mar 19, 2017",6:00p,Miami Heat,104,Portland Trail Blazers,115,Portland Trail Blazers,"19,600"
"Sun, Mar 19, 2017",6:00p,New Orleans Pelicans,123,Minnesota Timberwolves,109,New Orleans Pelicans,"16,111"
"Sun, Mar 19, 2017",6:00p,Toronto Raptors,116,Indiana Pacers,91,Toronto Raptors,"19,800"
"Sun, Mar 19, 2017",7:00p,San Antonio Spurs,118,Sacramento Kings,102,San Antonio Spurs,"18,418"
"Sun, Mar 19, 2017",9:30p,Los Angeles Lakers,120,Cleveland Cavaliers,125,Cleveland Cavaliers,"18,997"
"Mon, Mar 20, 2017",7:00p,Charlotte Hornets,105,Atlanta Hawks,90,Charlotte Hornets,"14,278"
"Mon, Mar 20, 2017",7:00p,Indiana Pacers,107,Utah Jazz,100,Indiana Pacers,"15,458"
"Mon, Mar 20, 2017",7:00p,Orlando Magic,112,Philadelphia 76ers,109,Orlando Magic,"16,236"
"Mon, Mar 20, 2017",7:30p,Boston Celtics,110,Washington Wizards,102,Boston Celtics,"18,624"
"Mon, Mar 20, 2017",8:00p,Houston Rockets,125,Denver Nuggets,124,Houston Rockets,"16,080"
"Mon, Mar 20, 2017",8:00p,Oklahoma City Thunder,95,Golden State Warriors,111,Golden State Warriors,"18,203"
"Mon, Mar 20, 2017",10:30p,Los Angeles Clippers,114,New York Knicks,105,Los Angeles Clippers,"19,060"
"Tue, Mar 21, 2017",7:00p,Toronto Raptors,122,Chicago Bulls,120,Toronto Raptors,"19,800"
"Tue, Mar 21, 2017",7:30p,Brooklyn Nets,98,Detroit Pistons,96,Brooklyn Nets,"14,343"
"Tue, Mar 21, 2017",7:30p,Miami Heat,112,Phoenix Suns,97,Miami Heat,"19,600"
"Tue, Mar 21, 2017",8:00p,New Orleans Pelicans,95,Memphis Grizzlies,82,New Orleans Pelicans,"15,973"
"Tue, Mar 21, 2017",8:30p,Dallas Mavericks,87,Golden State Warriors,112,Golden State Warriors,"20,453"
"Tue, Mar 21, 2017",9:30p,Minnesota Timberwolves,93,San Antonio Spurs,100,San Antonio Spurs,"13,742"
"Tue, Mar 21, 2017",10:00p,Portland Trail Blazers,90,Milwaukee Bucks,93,Milwaukee Bucks,"19,525"
"Tue, Mar 21, 2017",10:30p,Los Angeles Lakers,109,Los Angeles Clippers,133,Los Angeles Clippers,"18,724"
"Wed, Mar 22, 2017",7:00p,Orlando Magic,102,Charlotte Hornets,109,Charlotte Hornets,"16,034"
"Wed, Mar 22, 2017",7:30p,Boston Celtics,109,Indiana Pacers,100,Boston Celtics,"18,624"
"Wed, Mar 22, 2017",8:00p,Chicago Bulls,117,Detroit Pistons,95,Chicago Bulls,"21,503"
"Wed, Mar 22, 2017",8:00p,Oklahoma City Thunder,122,Philadelphia 76ers,97,Oklahoma City Thunder,"18,203"
"Wed, Mar 22, 2017",8:00p,Washington Wizards,104,Atlanta Hawks,100,Washington Wizards,"18,137"
"Wed, Mar 22, 2017",9:00p,Denver Nuggets,126,Cleveland Cavaliers,113,Denver Nuggets,"19,718"
"Wed, Mar 22, 2017",10:30p,Sacramento Kings,98,Milwaukee Bucks,116,Milwaukee Bucks,"17,608"
"Wed, Mar 22, 2017",10:30p,Utah Jazz,108,New York Knicks,101,Utah Jazz,"19,911"
"Thu, Mar 23, 2017",7:30p,Brooklyn Nets,126,Phoenix Suns,98,Brooklyn Nets,"15,141"
"Thu, Mar 23, 2017",7:30p,Miami Heat,84,Toronto Raptors,101,Toronto Raptors,"19,745"
"Thu, Mar 23, 2017",8:30p,Dallas Mavericks,97,Los Angeles Clippers,95,Dallas Mavericks,"19,703"
"Thu, Mar 23, 2017",8:30p,San Antonio Spurs,97,Memphis Grizzlies,90,San Antonio Spurs,"18,418"
"Thu, Mar 23, 2017",10:00p,Portland Trail Blazers,110,New York Knicks,95,Portland Trail Blazers,"19,020"
"Fri, Mar 24, 2017",7:00p,Charlotte Hornets,105,Cleveland Cavaliers,112,Cleveland Cavaliers,"19,511"
"Fri, Mar 24, 2017",7:00p,Indiana Pacers,117,Denver Nuggets,125,Denver Nuggets,"17,923"
"Fri, Mar 24, 2017",7:00p,Orlando Magic,115,Detroit Pistons,87,Orlando Magic,"18,076"
"Fri, Mar 24, 2017",7:00p,Washington Wizards,129,Brooklyn Nets,108,Washington Wizards,"19,616"
"Fri, Mar 24, 2017",7:30p,Boston Celtics,130,Phoenix Suns,120,Boston Celtics,"18,624"
"Fri, Mar 24, 2017",8:00p,Chicago Bulls,107,Philadelphia 76ers,117,Philadelphia 76ers,"21,558"
"Fri, Mar 24, 2017",8:00p,Houston Rockets,117,New Orleans Pelicans,107,Houston Rockets,"18,055"
"Fri, Mar 24, 2017",8:00p,Milwaukee Bucks,100,Atlanta Hawks,97,Milwaukee Bucks,"16,786"
"Fri, Mar 24, 2017",10:30p,Golden State Warriors,114,Sacramento Kings,100,Golden State Warriors,"19,596"
"Fri, Mar 24, 2017",10:30p,Los Angeles Lakers,130,Minnesota Timberwolves,119,Los Angeles Lakers,"18,997"
"Sat, Mar 25, 2017",3:30p,Los Angeles Clippers,108,Utah Jazz,95,Los Angeles Clippers,"19,060"
"Sat, Mar 25, 2017",7:30p,Cleveland Cavaliers,115,Washington Wizards,127,Washington Wizards,"20,562"
"Sat, Mar 25, 2017",8:30p,Dallas Mavericks,86,Toronto Raptors,94,Toronto Raptors,"19,934"
"Sat, Mar 25, 2017",8:30p,San Antonio Spurs,106,New York Knicks,98,San Antonio Spurs,"18,418"
"Sat, Mar 25, 2017",10:00p,Portland Trail Blazers,112,Minnesota Timberwolves,100,Portland Trail Blazers,"19,580"
"Sun, Mar 26, 2017",1:00p,Atlanta Hawks,92,Brooklyn Nets,107,Brooklyn Nets,"15,921"
"Sun, Mar 26, 2017",1:00p,Charlotte Hornets,120,Phoenix Suns,106,Charlotte Hornets,"17,292"
"Sun, Mar 26, 2017",3:30p,Houston Rockets,137,Oklahoma City Thunder,125,Houston Rockets,"18,055"
"Sun, Mar 26, 2017",3:30p,Los Angeles Clippers,97,Sacramento Kings,98,Sacramento Kings,"19,060"
"Sun, Mar 26, 2017",3:30p,Milwaukee Bucks,94,Chicago Bulls,109,Chicago Bulls,"17,669"
"Sun, Mar 26, 2017",6:00p,Boston Celtics,112,Miami Heat,108,Boston Celtics,"18,624"
"Sun, Mar 26, 2017",6:00p,Indiana Pacers,107,Philadelphia 76ers,94,Indiana Pacers,"16,467"
"Sun, Mar 26, 2017",8:00p,Denver Nuggets,90,New Orleans Pelicans,115,New Orleans Pelicans,"19,850"
"Sun, Mar 26, 2017",8:00p,Golden State Warriors,106,Memphis Grizzlies,94,Golden State Warriors,"19,596"
"Sun, Mar 26, 2017",9:30p,Los Angeles Lakers,81,Portland Trail Blazers,97,Portland Trail Blazers,"18,698"
"Mon, Mar 27, 2017",7:30p,New York Knicks,109,Detroit Pistons,95,New York Knicks,"19,812"
"Mon, Mar 27, 2017",7:30p,Toronto Raptors,131,Orlando Magic,112,Toronto Raptors,"19,800"
"Mon, Mar 27, 2017",8:00p,San Antonio Spurs,103,Cleveland Cavaliers,74,San Antonio Spurs,"18,418"
"Mon, Mar 27, 2017",8:30p,Dallas Mavericks,91,Oklahoma City Thunder,92,Oklahoma City Thunder,"19,970"
"Mon, Mar 27, 2017",10:30p,Sacramento Kings,91,Memphis Grizzlies,90,Sacramento Kings,"17,608"
"Mon, Mar 27, 2017",10:30p,Utah Jazz,108,New Orleans Pelicans,100,Utah Jazz,"18,924"
"Tue, Mar 28, 2017",7:00p,Charlotte Hornets,108,Milwaukee Bucks,118,Milwaukee Bucks,"16,505"
"Tue, Mar 28, 2017",7:00p,Indiana Pacers,114,Minnesota Timberwolves,115,Minnesota Timberwolves,"17,534"
"Tue, Mar 28, 2017",7:30p,Atlanta Hawks,95,Phoenix Suns,91,Atlanta Hawks,"13,412"
"Tue, Mar 28, 2017",7:30p,Brooklyn Nets,101,Philadelphia 76ers,106,Philadelphia 76ers,"15,471"
"Tue, Mar 28, 2017",7:30p,Detroit Pistons,96,Miami Heat,97,Miami Heat,"17,160"
"Tue, Mar 28, 2017",8:00p,Houston Rockets,106,Golden State Warriors,113,Golden State Warriors,"18,055"
"Tue, Mar 28, 2017",10:00p,Portland Trail Blazers,122,Denver Nuggets,113,Portland Trail Blazers,"20,003"
"Tue, Mar 28, 2017",10:30p,Los Angeles Lakers,108,Washington Wizards,119,Washington Wizards,"18,997"
"Wed, Mar 29, 2017",7:00p,Orlando Magic,106,Oklahoma City Thunder,114,Oklahoma City Thunder,"18,408"
"Wed, Mar 29, 2017",7:00p,Philadelphia 76ers,92,Atlanta Hawks,99,Atlanta Hawks,"15,212"
"Wed, Mar 29, 2017",7:30p,Boston Celtics,100,Milwaukee Bucks,103,Milwaukee Bucks,"18,624"
"Wed, Mar 29, 2017",7:30p,New York Knicks,88,Miami Heat,105,Miami Heat,"19,812"
"Wed, Mar 29, 2017",7:30p,Toronto Raptors,106,Charlotte Hornets,110,Charlotte Hornets,"19,800"
"Wed, Mar 29, 2017",8:00p,Memphis Grizzlies,110,Indiana Pacers,97,Memphis Grizzlies,"16,367"
"Wed, Mar 29, 2017",8:00p,New Orleans Pelicans,121,Dallas Mavericks,118,New Orleans Pelicans,"16,000"
"Wed, Mar 29, 2017",9:30p,San Antonio Spurs,98,Golden State Warriors,110,Golden State Warriors,"18,418"
"Wed, Mar 29, 2017",10:30p,Los Angeles Clippers,133,Washington Wizards,124,Los Angeles Clippers,"19,060"
"Wed, Mar 29, 2017",10:30p,Sacramento Kings,82,Utah Jazz,112,Utah Jazz,"17,608"
"Thu, Mar 30, 2017",7:30p,Detroit Pistons,90,Brooklyn Nets,89,Detroit Pistons,"15,804"
"Thu, Mar 30, 2017",8:00p,Chicago Bulls,99,Cleveland Cavaliers,93,Chicago Bulls,"22,282"
"Thu, Mar 30, 2017",8:00p,Minnesota Timberwolves,119,Los Angeles Lakers,104,Minnesota Timberwolves,"18,179"
"Thu, Mar 30, 2017",10:00p,Phoenix Suns,118,Los Angeles Clippers,124,Los Angeles Clippers,"16,736"
"Thu, Mar 30, 2017",10:30p,Portland Trail Blazers,117,Houston Rockets,107,Portland Trail Blazers,"20,049"
"Fri, Mar 31, 2017",7:00p,Charlotte Hornets,122,Denver Nuggets,114,Charlotte Hornets,"18,353"
"Fri, Mar 31, 2017",7:00p,Toronto Raptors,111,Indiana Pacers,100,Toronto Raptors,"19,800"
"Fri, Mar 31, 2017",7:30p,Boston Celtics,117,Orlando Magic,116,Boston Celtics,"18,624"
"Fri, Mar 31, 2017",7:30p,Cleveland Cavaliers,122,Philadelphia 76ers,105,Cleveland Cavaliers,"20,562"
"Fri, Mar 31, 2017",8:00p,Memphis Grizzlies,99,Dallas Mavericks,90,Memphis Grizzlies,"17,317"
"Fri, Mar 31, 2017",8:00p,Miami Heat,94,New York Knicks,98,New York Knicks,"19,600"
"Fri, Mar 31, 2017",8:00p,Milwaukee Bucks,108,Detroit Pistons,105,Milwaukee Bucks,"18,717"
"Fri, Mar 31, 2017",8:00p,New Orleans Pelicans,117,Sacramento Kings,89,New Orleans Pelicans,"17,304"
"Fri, Mar 31, 2017",8:00p,Oklahoma City Thunder,95,San Antonio Spurs,100,San Antonio Spurs,"18,203"
"Fri, Mar 31, 2017",9:00p,Utah Jazz,95,Washington Wizards,88,Utah Jazz,"19,911"
"Fri, Mar 31, 2017",10:30p,Golden State Warriors,107,Houston Rockets,98,Golden State Warriors,"19,596"
"Sat, Apr 1, 2017",3:30p,Los Angeles Clippers,115,Los Angeles Lakers,104,Los Angeles Clippers,"19,060"
"Sat, Apr 1, 2017",5:00p,Chicago Bulls,106,Atlanta Hawks,104,Chicago Bulls,"22,019"
"Sat, Apr 1, 2017",6:00p,Brooklyn Nets,121,Orlando Magic,111,Brooklyn Nets,"15,976"
"Sat, Apr 1, 2017",8:00p,Minnesota Timberwolves,117,Sacramento Kings,123,Sacramento Kings,"18,960"
"Sat, Apr 1, 2017",10:00p,Portland Trail Blazers,130,Phoenix Suns,117,Portland Trail Blazers,"18,915"
"Sun, Apr 2, 2017",1:00p,New York Knicks,94,Boston Celtics,110,Boston Celtics,"19,812"
"Sun, Apr 2, 2017",3:00p,Oklahoma City Thunder,101,Charlotte Hornets,113,Charlotte Hornets,"18,203"
"Sun, Apr 2, 2017",3:30p,Los Angeles Lakers,108,Memphis Grizzlies,103,Los Angeles Lakers,"18,997"
"Sun, Apr 2, 2017",3:30p,Milwaukee Bucks,105,Dallas Mavericks,109,Dallas Mavericks,"18,717"
"Sun, Apr 2, 2017",3:30p,San Antonio Spurs,109,Utah Jazz,103,San Antonio Spurs,"18,418"
"Sun, Apr 2, 2017",6:00p,Brooklyn Nets,91,Atlanta Hawks,82,Brooklyn Nets,"15,040"
"Sun, Apr 2, 2017",6:00p,Cleveland Cavaliers,135,Indiana Pacers,130,Cleveland Cavaliers,"20,562"
"Sun, Apr 2, 2017",6:00p,Miami Heat,113,Denver Nuggets,116,Denver Nuggets,"19,600"
"Sun, Apr 2, 2017",6:00p,New Orleans Pelicans,110,Chicago Bulls,117,Chicago Bulls,"18,306"
"Sun, Apr 2, 2017",6:00p,Toronto Raptors,113,Philadelphia 76ers,105,Toronto Raptors,"19,800"
"Sun, Apr 2, 2017",8:00p,Golden State Warriors,139,Washington Wizards,115,Golden State Warriors,"19,596"
"Sun, Apr 2, 2017",9:00p,Phoenix Suns,116,Houston Rockets,123,Houston Rockets,"17,378"
"Mon, Apr 3, 2017",7:00p,Minnesota Timberwolves,110,Portland Trail Blazers,109,Minnesota Timberwolves,"14,677"
"Tue, Apr 4, 2017",7:00p,Cleveland Cavaliers,122,Orlando Magic,102,Cleveland Cavaliers,"20,562"
"Tue, Apr 4, 2017",7:00p,Indiana Pacers,108,Toronto Raptors,90,Indiana Pacers,"16,524"
"Tue, Apr 4, 2017",7:00p,Philadelphia 76ers,118,Brooklyn Nets,141,Brooklyn Nets,"14,580"
"Tue, Apr 4, 2017",7:00p,Washington Wizards,118,Charlotte Hornets,111,Washington Wizards,"18,614"
"Tue, Apr 4, 2017",8:00p,New Orleans Pelicans,131,Denver Nuggets,134,Denver Nuggets,"16,050"
"Tue, Apr 4, 2017",8:00p,New York Knicks,100,Chicago Bulls,91,New York Knicks,"19,812"
"Tue, Apr 4, 2017",8:00p,Oklahoma City Thunder,110,Milwaukee Bucks,79,Oklahoma City Thunder,"18,203"
"Tue, Apr 4, 2017",8:30p,San Antonio Spurs,95,Memphis Grizzlies,89,San Antonio Spurs,"18,418"
"Tue, Apr 4, 2017",9:00p,Utah Jazz,106,Portland Trail Blazers,87,Utah Jazz,"19,911"
"Tue, Apr 4, 2017",10:30p,Golden State Warriors,121,Minnesota Timberwolves,107,Golden State Warriors,"19,596"
"Tue, Apr 4, 2017",10:30p,Sacramento Kings,98,Dallas Mavericks,87,Sacramento Kings,"17,608"
"Wed, Apr 5, 2017",7:00p,Charlotte Hornets,99,Miami Heat,112,Miami Heat,"17,758"
"Wed, Apr 5, 2017",7:30p,Detroit Pistons,102,Toronto Raptors,105,Toronto Raptors,"17,578"
"Wed, Apr 5, 2017",8:00p,Boston Celtics,91,Cleveland Cavaliers,114,Cleveland Cavaliers,"18,624"
"Wed, Apr 5, 2017",8:00p,Houston Rockets,110,Denver Nuggets,104,Houston Rockets,"18,055"
"Wed, Apr 5, 2017",8:00p,Memphis Grizzlies,100,Oklahoma City Thunder,103,Oklahoma City Thunder,"17,298"
"Wed, Apr 5, 2017",8:30p,San Antonio Spurs,95,Los Angeles Lakers,102,Los Angeles Lakers,"18,418"
"Wed, Apr 5, 2017",10:00p,Phoenix Suns,111,Golden State Warriors,120,Golden State Warriors,"18,055"
"Wed, Apr 5, 2017",10:30p,Los Angeles Clippers,112,Dallas Mavericks,101,Los Angeles Clippers,"19,060"
"Thu, Apr 6, 2017",7:00p,Indiana Pacers,104,Milwaukee Bucks,89,Indiana Pacers,"17,010"
"Thu, Apr 6, 2017",7:00p,Orlando Magic,115,Brooklyn Nets,107,Orlando Magic,"18,095"
"Thu, Apr 6, 2017",7:00p,Philadelphia 76ers,90,Chicago Bulls,102,Chicago Bulls,"15,177"
"Thu, Apr 6, 2017",7:30p,New York Knicks,103,Washington Wizards,106,Washington Wizards,"19,812"
"Thu, Apr 6, 2017",8:00p,Atlanta Hawks,123,Boston Celtics,116,Atlanta Hawks,"18,688"
"Thu, Apr 6, 2017",10:30p,Portland Trail Blazers,105,Minnesota Timberwolves,98,Portland Trail Blazers,"19,393"
"Fri, Apr 7, 2017",7:30p,Cleveland Cavaliers,100,Atlanta Hawks,114,Atlanta Hawks,"20,562"
"Fri, Apr 7, 2017",7:30p,Toronto Raptors,96,Miami Heat,94,Toronto Raptors,"19,800"
"Fri, Apr 7, 2017",8:00p,Houston Rockets,109,Detroit Pistons,114,Detroit Pistons,"18,055"
"Fri, Apr 7, 2017",8:00p,Memphis Grizzlies,101,New York Knicks,88,Memphis Grizzlies,"17,631"
"Fri, Apr 7, 2017",8:30p,Dallas Mavericks,89,San Antonio Spurs,102,San Antonio Spurs,"20,133"
