Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Sat, Jan 30, 2016",8:00p,Houston Rockets,122,Washington Wizards,123,Washington Wizards,"18,320"
"Sat, Jan 30, 2016",8:00p,Memphis Grizzlies,121,Sacramento Kings,117,Memphis Grizzlies,"18,119"
"Sat, Jan 30, 2016",8:30p,Cleveland Cavaliers,117,San Antonio Spurs,103,Cleveland Cavaliers,"20,562"
"Sun, Jan 31, 2016",3:30p,Los Angeles Clippers,120,Chicago Bulls,93,Los Angeles Clippers,"19,325"
"Sun, Jan 31, 2016",6:00p,Miami Heat,105,Atlanta Hawks,87,Miami Heat,"19,937"
"Sun, Jan 31, 2016",6:00p,Orlando Magic,119,Boston Celtics,114,Orlando Magic,"18,846"
"Sun, Jan 31, 2016",7:00p,Dallas Mavericks,91,Phoenix Suns,78,Dallas Mavericks,"20,137"
"Sun, Jan 31, 2016",7:30p,New York Knicks,95,Golden State Warriors,116,Golden State Warriors,"19,812"
"Sun, Jan 31, 2016",9:00p,Portland Trail Blazers,96,Minnesota Timberwolves,93,Portland Trail Blazers,"19,393"
"Sun, Jan 31, 2016",9:30p,Los Angeles Lakers,82,Charlotte Hornets,101,Charlotte Hornets,"18,997"
"Mon, Feb 1, 2016",7:00p,Indiana Pacers,106,Cleveland Cavaliers,111,Cleveland Cavaliers,"17,283"
"Mon, Feb 1, 2016",7:30p,Brooklyn Nets,100,Detroit Pistons,105,Detroit Pistons,"13,290"
"Mon, Feb 1, 2016",8:00p,Atlanta Hawks,112,Dallas Mavericks,97,Atlanta Hawks,"15,455"
"Mon, Feb 1, 2016",8:00p,New Orleans Pelicans,95,Memphis Grizzlies,110,Memphis Grizzlies,"15,210"
"Mon, Feb 1, 2016",8:00p,Oklahoma City Thunder,114,Washington Wizards,98,Oklahoma City Thunder,"18,203"
"Mon, Feb 1, 2016",8:30p,San Antonio Spurs,107,Orlando Magic,92,San Antonio Spurs,"18,418"
"Mon, Feb 1, 2016",9:00p,Denver Nuggets,112,Toronto Raptors,93,Denver Nuggets,"10,007"
"Mon, Feb 1, 2016",9:00p,Utah Jazz,105,Chicago Bulls,96,Utah Jazz,"18,811"
"Mon, Feb 1, 2016",10:00p,Sacramento Kings,111,Milwaukee Bucks,104,Sacramento Kings,"16,827"
"Tue, Feb 2, 2016",7:30p,New York Knicks,89,Boston Celtics,97,Boston Celtics,"19,812"
"Tue, Feb 2, 2016",8:00p,Houston Rockets,115,Miami Heat,102,Houston Rockets,"18,229"
"Tue, Feb 2, 2016",9:00p,Phoenix Suns,97,Toronto Raptors,104,Toronto Raptors,"15,897"
"Tue, Feb 2, 2016",10:00p,Portland Trail Blazers,107,Milwaukee Bucks,95,Portland Trail Blazers,"18,306"
"Tue, Feb 2, 2016",10:30p,Los Angeles Lakers,119,Minnesota Timberwolves,115,Los Angeles Lakers,"18,997"
"Wed, Feb 3, 2016",7:00p,Charlotte Hornets,106,Cleveland Cavaliers,97,Charlotte Hornets,"19,189"
"Wed, Feb 3, 2016",7:00p,Philadelphia 76ers,86,Atlanta Hawks,124,Atlanta Hawks,"10,429"
"Wed, Feb 3, 2016",7:30p,Boston Celtics,102,Detroit Pistons,95,Boston Celtics,"17,297"
"Wed, Feb 3, 2016",7:30p,Brooklyn Nets,100,Indiana Pacers,114,Indiana Pacers,"13,311"
"Wed, Feb 3, 2016",8:00p,Oklahoma City Thunder,117,Orlando Magic,114,Oklahoma City Thunder,"18,203"
"Wed, Feb 3, 2016",8:00p,Washington Wizards,121,Golden State Warriors,134,Golden State Warriors,"20,356"
"Wed, Feb 3, 2016",8:30p,Dallas Mavericks,90,Miami Heat,93,Miami Heat,"20,385"
"Wed, Feb 3, 2016",8:30p,San Antonio Spurs,110,New Orleans Pelicans,97,San Antonio Spurs,"18,418"
"Wed, Feb 3, 2016",9:00p,Utah Jazz,85,Denver Nuggets,81,Utah Jazz,"19,461"
"Wed, Feb 3, 2016",10:00p,Sacramento Kings,102,Chicago Bulls,107,Chicago Bulls,"17,317"
"Wed, Feb 3, 2016",10:30p,Los Angeles Clippers,102,Minnesota Timberwolves,108,Minnesota Timberwolves,"19,060"
"Thu, Feb 4, 2016",7:00p,Detroit Pistons,111,New York Knicks,105,Detroit Pistons,"17,095"
"Thu, Feb 4, 2016",9:00p,Phoenix Suns,105,Houston Rockets,111,Houston Rockets,"15,723"
"Thu, Feb 4, 2016",9:30p,New Orleans Pelicans,96,Los Angeles Lakers,99,Los Angeles Lakers,"18,420"
"Thu, Feb 4, 2016",10:00p,Portland Trail Blazers,103,Toronto Raptors,110,Toronto Raptors,"19,393"
"Fri, Feb 5, 2016",7:00p,Atlanta Hawks,102,Indiana Pacers,96,Atlanta Hawks,"17,225"
"Fri, Feb 5, 2016",7:00p,Charlotte Hornets,95,Miami Heat,98,Miami Heat,"19,147"
"Fri, Feb 5, 2016",7:00p,Orlando Magic,93,Los Angeles Clippers,107,Los Angeles Clippers,"16,647"
"Fri, Feb 5, 2016",7:00p,Washington Wizards,106,Philadelphia 76ers,94,Washington Wizards,"17,305"
"Fri, Feb 5, 2016",7:30p,Brooklyn Nets,128,Sacramento Kings,119,Brooklyn Nets,"14,432"
"Fri, Feb 5, 2016",7:30p,Cleveland Cavaliers,103,Boston Celtics,104,Boston Celtics,"20,562"
"Fri, Feb 5, 2016",7:30p,New York Knicks,85,Memphis Grizzlies,91,Memphis Grizzlies,"19,812"
"Fri, Feb 5, 2016",9:00p,Denver Nuggets,115,Chicago Bulls,110,Denver Nuggets,"19,155"
"Fri, Feb 5, 2016",9:00p,Utah Jazz,84,Milwaukee Bucks,81,Utah Jazz,"19,911"
"Fri, Feb 5, 2016",9:30p,Dallas Mavericks,90,San Antonio Spurs,116,San Antonio Spurs,"20,404"
"Sat, Feb 6, 2016",5:00p,Houston Rockets,79,Portland Trail Blazers,96,Portland Trail Blazers,"18,308"
"Sat, Feb 6, 2016",7:00p,Charlotte Hornets,108,Washington Wizards,104,Charlotte Hornets,"18,450"
"Sat, Feb 6, 2016",7:00p,Indiana Pacers,112,Detroit Pistons,104,Indiana Pacers,"18,165"
"Sat, Feb 6, 2016",7:30p,Cleveland Cavaliers,99,New Orleans Pelicans,84,Cleveland Cavaliers,"20,562"
"Sat, Feb 6, 2016",7:30p,Philadelphia 76ers,103,Brooklyn Nets,98,Philadelphia 76ers,"18,847"
"Sat, Feb 6, 2016",8:00p,Memphis Grizzlies,110,Dallas Mavericks,114,Dallas Mavericks,"18,119"
"Sat, Feb 6, 2016",8:00p,Minnesota Timberwolves,112,Chicago Bulls,105,Minnesota Timberwolves,"17,876"
"Sat, Feb 6, 2016",8:30p,San Antonio Spurs,106,Los Angeles Lakers,102,San Antonio Spurs,"18,418"
"Sat, Feb 6, 2016",9:00p,Golden State Warriors,116,Oklahoma City Thunder,108,Golden State Warriors,"19,596"
"Sat, Feb 6, 2016",9:00p,Phoenix Suns,89,Utah Jazz,98,Utah Jazz,"16,180"
"Sun, Feb 7, 2016",1:00p,Boston Celtics,128,Sacramento Kings,119,Boston Celtics,"18,624"
"Sun, Feb 7, 2016",1:00p,New York Knicks,96,Denver Nuggets,101,Denver Nuggets,"19,812"
"Sun, Feb 7, 2016",1:00p,Orlando Magic,96,Atlanta Hawks,94,Orlando Magic,"16,021"
"Sun, Feb 7, 2016",2:00p,Miami Heat,93,Los Angeles Clippers,100,Los Angeles Clippers,"19,624"
"Mon, Feb 8, 2016",7:00p,Charlotte Hornets,108,Chicago Bulls,91,Charlotte Hornets,"15,886"
"Mon, Feb 8, 2016",7:00p,Cleveland Cavaliers,120,Sacramento Kings,100,Cleveland Cavaliers,"20,562"
"Mon, Feb 8, 2016",7:00p,Indiana Pacers,89,Los Angeles Lakers,87,Indiana Pacers,"18,165"
"Mon, Feb 8, 2016",7:00p,Philadelphia 76ers,92,Los Angeles Clippers,98,Los Angeles Clippers,"13,310"
"Mon, Feb 8, 2016",7:30p,Brooklyn Nets,105,Denver Nuggets,104,Brooklyn Nets,"13,043"
"Mon, Feb 8, 2016",7:30p,Detroit Pistons,89,Toronto Raptors,103,Toronto Raptors,"14,103"
"Mon, Feb 8, 2016",8:00p,Atlanta Hawks,110,Orlando Magic,117,Orlando Magic,"13,057"
"Mon, Feb 8, 2016",8:00p,Memphis Grizzlies,106,Portland Trail Blazers,112,Portland Trail Blazers,"15,892"
"Mon, Feb 8, 2016",8:00p,Minnesota Timberwolves,102,New Orleans Pelicans,116,New Orleans Pelicans,"11,926"
"Mon, Feb 8, 2016",9:00p,Phoenix Suns,106,Oklahoma City Thunder,122,Oklahoma City Thunder,"16,316"
"Tue, Feb 9, 2016",8:00p,Miami Heat,101,San Antonio Spurs,119,San Antonio Spurs,"19,723"
"Tue, Feb 9, 2016",8:00p,Milwaukee Bucks,112,Boston Celtics,111,Milwaukee Bucks,"13,215"
"Tue, Feb 9, 2016",8:00p,New York Knicks,108,Washington Wizards,111,Washington Wizards,"19,812"
"Tue, Feb 9, 2016",8:30p,Dallas Mavericks,119,Utah Jazz,121,Utah Jazz,"19,394"
"Tue, Feb 9, 2016",10:30p,Golden State Warriors,123,Houston Rockets,110,Golden State Warriors,"19,596"
"Wed, Feb 10, 2016",7:00p,Indiana Pacers,95,Charlotte Hornets,117,Charlotte Hornets,"15,653"
"Wed, Feb 10, 2016",7:00p,Orlando Magic,96,San Antonio Spurs,98,San Antonio Spurs,"17,467"
"Wed, Feb 10, 2016",7:00p,Philadelphia 76ers,110,Sacramento Kings,114,Sacramento Kings,"12,501"
"Wed, Feb 10, 2016",7:30p,Boston Celtics,139,Los Angeles Clippers,134,Boston Celtics,"18,186"
"Wed, Feb 10, 2016",7:30p,Brooklyn Nets,90,Memphis Grizzlies,109,Memphis Grizzlies,"14,262"
"Wed, Feb 10, 2016",7:30p,Detroit Pistons,92,Denver Nuggets,103,Denver Nuggets,"19,971"
"Wed, Feb 10, 2016",8:00p,Chicago Bulls,90,Atlanta Hawks,113,Atlanta Hawks,"21,709"
"Wed, Feb 10, 2016",8:00p,Cleveland Cavaliers,120,Los Angeles Lakers,111,Cleveland Cavaliers,"20,562"
"Wed, Feb 10, 2016",8:00p,Minnesota Timberwolves,117,Toronto Raptors,112,Minnesota Timberwolves,"11,171"
"Wed, Feb 10, 2016",8:00p,New Orleans Pelicans,100,Utah Jazz,96,New Orleans Pelicans,"15,256"
"Wed, Feb 10, 2016",9:00p,Phoenix Suns,104,Golden State Warriors,112,Golden State Warriors,"18,055"
"Wed, Feb 10, 2016",10:30p,Portland Trail Blazers,116,Houston Rockets,103,Portland Trail Blazers,"19,393"
"Thu, Feb 11, 2016",8:00p,Milwaukee Bucks,99,Washington Wizards,92,Milwaukee Bucks,"14,172"
"Thu, Feb 11, 2016",8:00p,Oklahoma City Thunder,121,New Orleans Pelicans,95,Oklahoma City Thunder,"18,203"
"Thu, Feb 18, 2016",7:00p,Washington Wizards,103,Utah Jazz,89,Washington Wizards,"12,415"
"Thu, Feb 18, 2016",8:00p,Cleveland Cavaliers,106,Chicago Bulls,95,Cleveland Cavaliers,"20,562"
"Thu, Feb 18, 2016",10:30p,Los Angeles Clippers,105,San Antonio Spurs,86,Los Angeles Clippers,"19,410"
"Fri, Feb 19, 2016",7:00p,Orlando Magic,110,Dallas Mavericks,104,Orlando Magic,"17,764"
"Fri, Feb 19, 2016",7:00p,Washington Wizards,98,Detroit Pistons,86,Washington Wizards,"20,356"
"Fri, Feb 19, 2016",7:30p,Brooklyn Nets,109,New York Knicks,98,Brooklyn Nets,"17,732"
"Fri, Feb 19, 2016",8:00p,Atlanta Hawks,111,Miami Heat,115,Miami Heat,"19,043"
"Fri, Feb 19, 2016",8:00p,Chicago Bulls,116,Toronto Raptors,106,Chicago Bulls,"21,849"
"Fri, Feb 19, 2016",8:00p,Memphis Grizzlies,109,Minnesota Timberwolves,104,Memphis Grizzlies,"18,119"
"Fri, Feb 19, 2016",8:00p,Milwaukee Bucks,95,Charlotte Hornets,98,Charlotte Hornets,"16,370"
"Fri, Feb 19, 2016",8:00p,New Orleans Pelicans,121,Philadelphia 76ers,114,New Orleans Pelicans,"16,953"
"Fri, Feb 19, 2016",8:00p,Oklahoma City Thunder,98,Indiana Pacers,101,Indiana Pacers,"18,203"
"Fri, Feb 19, 2016",9:30p,Phoenix Suns,100,Houston Rockets,116,Houston Rockets,"17,102"
"Fri, Feb 19, 2016",10:00p,Portland Trail Blazers,137,Golden State Warriors,105,Portland Trail Blazers,"20,100"
"Fri, Feb 19, 2016",10:00p,Sacramento Kings,116,Denver Nuggets,110,Sacramento Kings,"17,317"
"Fri, Feb 19, 2016",10:30p,Los Angeles Lakers,113,San Antonio Spurs,119,San Antonio Spurs,"18,997"
"Fri, Feb 19, 2016",10:30p,Utah Jazz,111,Boston Celtics,93,Utah Jazz,"19,911"
"Sat, Feb 20, 2016",7:30p,Atlanta Hawks,109,Milwaukee Bucks,117,Milwaukee Bucks,"18,653"
"Sat, Feb 20, 2016",7:30p,Miami Heat,114,Washington Wizards,94,Miami Heat,"19,710"
"Sat, Feb 20, 2016",8:00p,Minnesota Timberwolves,95,New York Knicks,103,New York Knicks,"16,663"
"Sat, Feb 20, 2016",8:30p,Los Angeles Clippers,112,Golden State Warriors,115,Golden State Warriors,"19,585"
"Sun, Feb 21, 2016",3:30p,Detroit Pistons,106,New Orleans Pelicans,111,New Orleans Pelicans,"17,886"
"Sun, Feb 21, 2016",3:30p,Oklahoma City Thunder,92,Cleveland Cavaliers,115,Cleveland Cavaliers,"18,203"
"Sun, Feb 21, 2016",5:00p,Denver Nuggets,101,Boston Celtics,121,Boston Celtics,"16,065"
"Sun, Feb 21, 2016",5:00p,Phoenix Suns,111,San Antonio Spurs,118,San Antonio Spurs,"16,224"
"Sun, Feb 21, 2016",6:00p,Brooklyn Nets,96,Charlotte Hornets,104,Charlotte Hornets,"16,155"
"Sun, Feb 21, 2016",6:00p,Orlando Magic,102,Indiana Pacers,105,Indiana Pacers,"17,242"
"Sun, Feb 21, 2016",6:00p,Toronto Raptors,98,Memphis Grizzlies,85,Toronto Raptors,"19,800"
"Sun, Feb 21, 2016",7:00p,Dallas Mavericks,129,Philadelphia 76ers,103,Dallas Mavericks,"20,194"
"Sun, Feb 21, 2016",8:00p,Chicago Bulls,126,Los Angeles Lakers,115,Chicago Bulls,"23,143"
"Sun, Feb 21, 2016",9:00p,Portland Trail Blazers,115,Utah Jazz,111,Portland Trail Blazers,"19,470"
"Mon, Feb 22, 2016",7:00p,Cleveland Cavaliers,88,Detroit Pistons,96,Detroit Pistons,"20,562"
"Mon, Feb 22, 2016",7:30p,Miami Heat,101,Indiana Pacers,93,Miami Heat,"19,600"
"Mon, Feb 22, 2016",7:30p,New York Knicks,95,Toronto Raptors,122,Toronto Raptors,"19,812"
"Mon, Feb 22, 2016",8:00p,Atlanta Hawks,92,Golden State Warriors,102,Golden State Warriors,"19,330"
"Mon, Feb 22, 2016",8:00p,Milwaukee Bucks,108,Los Angeles Lakers,101,Milwaukee Bucks,"18,717"
"Mon, Feb 22, 2016",8:00p,Minnesota Timberwolves,124,Boston Celtics,122,Minnesota Timberwolves,"11,639"
"Mon, Feb 22, 2016",10:30p,Los Angeles Clippers,124,Phoenix Suns,84,Los Angeles Clippers,"19,060"
"Tue, Feb 23, 2016",7:00p,Philadelphia 76ers,115,Orlando Magic,124,Orlando Magic,"13,745"
"Tue, Feb 23, 2016",7:00p,Washington Wizards,109,New Orleans Pelicans,89,Washington Wizards,"15,743"
"Tue, Feb 23, 2016",9:00p,Denver Nuggets,110,Sacramento Kings,114,Sacramento Kings,"15,721"
"Tue, Feb 23, 2016",9:00p,Utah Jazz,117,Houston Rockets,114,Utah Jazz,"18,132"
"Tue, Feb 23, 2016",10:00p,Portland Trail Blazers,112,Brooklyn Nets,104,Portland Trail Blazers,"19,393"
"Wed, Feb 24, 2016",7:00p,Cleveland Cavaliers,114,Charlotte Hornets,103,Cleveland Cavaliers,"20,562"
"Wed, Feb 24, 2016",7:00p,Indiana Pacers,108,New York Knicks,105,Indiana Pacers,"16,018"
"Wed, Feb 24, 2016",7:30p,Detroit Pistons,111,Philadelphia 76ers,91,Detroit Pistons,"13,429"
"Wed, Feb 24, 2016",7:30p,Miami Heat,112,Golden State Warriors,118,Golden State Warriors,"19,899"
"Wed, Feb 24, 2016",7:30p,Toronto Raptors,114,Minnesota Timberwolves,105,Toronto Raptors,"19,800"
"Wed, Feb 24, 2016",8:00p,Chicago Bulls,109,Washington Wizards,104,Chicago Bulls,"21,560"
"Wed, Feb 24, 2016",8:00p,Memphis Grizzlies,128,Los Angeles Lakers,119,Memphis Grizzlies,"18,119"
"Wed, Feb 24, 2016",8:30p,Dallas Mavericks,103,Oklahoma City Thunder,116,Oklahoma City Thunder,"19,805"
"Wed, Feb 24, 2016",10:30p,Los Angeles Clippers,81,Denver Nuggets,87,Denver Nuggets,"19,060"
"Wed, Feb 24, 2016",10:30p,Sacramento Kings,92,San Antonio Spurs,108,San Antonio Spurs,"17,317"
"Thu, Feb 25, 2016",7:00p,Orlando Magic,114,Golden State Warriors,130,Golden State Warriors,"19,189"
"Thu, Feb 25, 2016",7:30p,Boston Celtics,112,Milwaukee Bucks,107,Boston Celtics,"18,157"
"Thu, Feb 25, 2016",8:00p,New Orleans Pelicans,123,Oklahoma City Thunder,119,New Orleans Pelicans,"16,974"
"Thu, Feb 25, 2016",9:00p,Phoenix Suns,106,Brooklyn Nets,116,Brooklyn Nets,"16,145"
"Thu, Feb 25, 2016",10:30p,Portland Trail Blazers,105,Houston Rockets,119,Houston Rockets,"19,393"
"Thu, Feb 25, 2016",10:30p,Utah Jazz,78,San Antonio Spurs,96,San Antonio Spurs,"19,911"
"Fri, Feb 26, 2016",7:00p,Indiana Pacers,95,Charlotte Hornets,96,Charlotte Hornets,"18,165"
"Fri, Feb 26, 2016",7:00p,Philadelphia 76ers,94,Washington Wizards,103,Washington Wizards,"16,511"
"Fri, Feb 26, 2016",7:30p,New York Knicks,108,Orlando Magic,95,New York Knicks,"19,812"
"Fri, Feb 26, 2016",7:30p,Toronto Raptors,99,Cleveland Cavaliers,97,Toronto Raptors,"19,800"
"Fri, Feb 26, 2016",8:00p,Atlanta Hawks,103,Chicago Bulls,88,Atlanta Hawks,"18,123"
"Fri, Feb 26, 2016",8:30p,Dallas Mavericks,122,Denver Nuggets,116,Dallas Mavericks,"20,298"
"Fri, Feb 26, 2016",10:00p,Sacramento Kings,107,Los Angeles Clippers,117,Los Angeles Clippers,"17,317"
"Fri, Feb 26, 2016",10:30p,Los Angeles Lakers,95,Memphis Grizzlies,112,Memphis Grizzlies,"18,997"
"Sat, Feb 27, 2016",3:00p,Boston Celtics,101,Miami Heat,89,Boston Celtics,"18,624"
"Sat, Feb 27, 2016",7:00p,New Orleans Pelicans,110,Minnesota Timberwolves,112,Minnesota Timberwolves,"17,338"
"Sat, Feb 27, 2016",8:00p,Chicago Bulls,95,Portland Trail Blazers,103,Portland Trail Blazers,"21,962"
"Sat, Feb 27, 2016",8:00p,Houston Rockets,94,San Antonio Spurs,104,San Antonio Spurs,"18,240"
"Sat, Feb 27, 2016",8:30p,Milwaukee Bucks,91,Detroit Pistons,102,Detroit Pistons,"17,165"
"Sat, Feb 27, 2016",8:30p,Oklahoma City Thunder,118,Golden State Warriors,121,Golden State Warriors,"18,203"
"Sat, Feb 27, 2016",9:30p,Phoenix Suns,111,Memphis Grizzlies,106,Phoenix Suns,"17,101"
"Sat, Feb 27, 2016",9:30p,Utah Jazz,96,Brooklyn Nets,98,Brooklyn Nets,"18,863"
"Sun, Feb 28, 2016",1:00p,Washington Wizards,113,Cleveland Cavaliers,99,Washington Wizards,"20,356"
"Sun, Feb 28, 2016",3:30p,Atlanta Hawks,87,Charlotte Hornets,76,Atlanta Hawks,"17,156"
"Sun, Feb 28, 2016",6:00p,Detroit Pistons,114,Toronto Raptors,101,Detroit Pistons,"17,201"
"Sun, Feb 28, 2016",6:00p,Indiana Pacers,102,Portland Trail Blazers,111,Portland Trail Blazers,"16,662"
"Sun, Feb 28, 2016",6:00p,Orlando Magic,130,Philadelphia 76ers,116,Orlando Magic,"16,168"
"Sun, Feb 28, 2016",7:00p,Dallas Mavericks,128,Minnesota Timberwolves,101,Dallas Mavericks,"20,289"
"Sun, Feb 28, 2016",7:30p,New York Knicks,81,Miami Heat,98,Miami Heat,"19,812"
"Mon, Feb 29, 2016",7:00p,Cleveland Cavaliers,100,Indiana Pacers,96,Cleveland Cavaliers,"20,562"
"Mon, Feb 29, 2016",7:00p,Washington Wizards,116,Philadelphia 76ers,108,Washington Wizards,"15,096"
"Mon, Feb 29, 2016",7:30p,Boston Celtics,100,Utah Jazz,95,Boston Celtics,"17,680"
"Mon, Feb 29, 2016",8:00p,Milwaukee Bucks,128,Houston Rockets,121,Milwaukee Bucks,"13,214"
"Mon, Feb 29, 2016",9:00p,Denver Nuggets,96,Memphis Grizzlies,103,Memphis Grizzlies,"10,324"
"Mon, Feb 29, 2016",10:00p,Sacramento Kings,116,Oklahoma City Thunder,131,Oklahoma City Thunder,"17,317"
"Mon, Feb 29, 2016",10:30p,Los Angeles Clippers,105,Brooklyn Nets,95,Los Angeles Clippers,"19,060"
"Tue, Mar 1, 2016",7:00p,Charlotte Hornets,126,Phoenix Suns,92,Charlotte Hornets,"16,849"
"Tue, Mar 1, 2016",7:30p,Miami Heat,129,Chicago Bulls,111,Miami Heat,"19,654"
"Tue, Mar 1, 2016",7:30p,New York Knicks,85,Portland Trail Blazers,104,Portland Trail Blazers,"19,812"
"Tue, Mar 1, 2016",8:30p,Dallas Mavericks,121,Orlando Magic,108,Dallas Mavericks,"19,546"
"Tue, Mar 1, 2016",10:30p,Golden State Warriors,109,Atlanta Hawks,105,Golden State Warriors,"19,596"
"Tue, Mar 1, 2016",10:30p,Los Angeles Lakers,107,Brooklyn Nets,101,Los Angeles Lakers,"18,997"
"Wed, Mar 2, 2016",7:00p,Orlando Magic,102,Chicago Bulls,89,Orlando Magic,"16,072"
"Wed, Mar 2, 2016",7:00p,Philadelphia 76ers,99,Charlotte Hornets,119,Charlotte Hornets,"11,143"
"Wed, Mar 2, 2016",7:30p,Boston Celtics,116,Portland Trail Blazers,93,Boston Celtics,"18,624"
"Wed, Mar 2, 2016",7:30p,Toronto Raptors,104,Utah Jazz,94,Toronto Raptors,"19,800"
"Wed, Mar 2, 2016",8:00p,Houston Rockets,100,New Orleans Pelicans,95,Houston Rockets,"18,226"
"Wed, Mar 2, 2016",8:00p,Memphis Grizzlies,104,Sacramento Kings,98,Memphis Grizzlies,"15,310"
"Wed, Mar 2, 2016",8:00p,Milwaukee Bucks,99,Indiana Pacers,104,Indiana Pacers,"14,263"
"Wed, Mar 2, 2016",8:00p,Minnesota Timberwolves,98,Washington Wizards,104,Washington Wizards,"11,307"
"Wed, Mar 2, 2016",8:00p,San Antonio Spurs,97,Detroit Pistons,81,San Antonio Spurs,"18,418"
"Wed, Mar 2, 2016",9:00p,Denver Nuggets,117,Los Angeles Lakers,107,Denver Nuggets,"20,096"
"Wed, Mar 2, 2016",10:30p,Los Angeles Clippers,103,Oklahoma City Thunder,98,Los Angeles Clippers,"19,304"
"Thu, Mar 3, 2016",7:30p,Miami Heat,108,Phoenix Suns,92,Miami Heat,"19,600"
"Thu, Mar 3, 2016",8:00p,New Orleans Pelicans,86,San Antonio Spurs,94,San Antonio Spurs,"17,781"
"Thu, Mar 3, 2016",8:30p,Dallas Mavericks,101,Sacramento Kings,104,Sacramento Kings,"19,910"
"Thu, Mar 3, 2016",10:30p,Golden State Warriors,121,Oklahoma City Thunder,106,Golden State Warriors,"19,596"
"Fri, Mar 4, 2016",7:00p,Charlotte Hornets,108,Indiana Pacers,101,Charlotte Hornets,"19,099"
"Fri, Mar 4, 2016",7:00p,Orlando Magic,84,Phoenix Suns,102,Phoenix Suns,"17,546"
"Fri, Mar 4, 2016",7:00p,Philadelphia 76ers,102,Miami Heat,112,Miami Heat,"17,610"
"Fri, Mar 4, 2016",7:30p,Boston Celtics,105,New York Knicks,104,Boston Celtics,"18,624"
"Fri, Mar 4, 2016",7:30p,Toronto Raptors,117,Portland Trail Blazers,115,Toronto Raptors,"19,800"
"Fri, Mar 4, 2016",8:00p,Cleveland Cavaliers,108,Washington Wizards,83,Cleveland Cavaliers,"20,562"
"Fri, Mar 4, 2016",8:00p,Memphis Grizzlies,94,Utah Jazz,88,Memphis Grizzlies,"17,188"
"Fri, Mar 4, 2016",8:00p,Milwaukee Bucks,116,Minnesota Timberwolves,101,Milwaukee Bucks,"16,366"
"Fri, Mar 4, 2016",9:00p,Denver Nuggets,120,Brooklyn Nets,121,Brooklyn Nets,"14,163"
"Fri, Mar 4, 2016",10:30p,Los Angeles Lakers,77,Atlanta Hawks,106,Atlanta Hawks,"18,997"
"Sat, Mar 5, 2016",7:00p,Cleveland Cavaliers,120,Boston Celtics,103,Cleveland Cavaliers,"20,562"
"Sat, Mar 5, 2016",7:00p,New Orleans Pelicans,94,Utah Jazz,106,Utah Jazz,"16,680"
"Sat, Mar 5, 2016",7:00p,New York Knicks,102,Detroit Pistons,89,New York Knicks,"19,812"
"Sat, Mar 5, 2016",7:00p,Washington Wizards,99,Indiana Pacers,100,Indiana Pacers,"20,356"
"Sat, Mar 5, 2016",8:00p,Minnesota Timberwolves,132,Brooklyn Nets,118,Minnesota Timberwolves,"15,987"
"Sat, Mar 5, 2016",8:30p,Chicago Bulls,108,Houston Rockets,100,Chicago Bulls,"22,203"
"Sat, Mar 5, 2016",8:30p,San Antonio Spurs,104,Sacramento Kings,94,San Antonio Spurs,"18,418"
"Sat, Mar 5, 2016",10:30p,Los Angeles Clippers,97,Atlanta Hawks,107,Atlanta Hawks,"19,236"
"Sun, Mar 6, 2016",3:30p,Los Angeles Lakers,112,Golden State Warriors,95,Los Angeles Lakers,"18,997"
"Sun, Mar 6, 2016",3:30p,Milwaukee Bucks,96,Oklahoma City Thunder,104,Oklahoma City Thunder,"16,565"
"Sun, Mar 6, 2016",4:00p,Memphis Grizzlies,100,Phoenix Suns,109,Phoenix Suns,"17,291"
"Sun, Mar 6, 2016",5:00p,Denver Nuggets,116,Dallas Mavericks,114,Denver Nuggets,"14,802"
"Sun, Mar 6, 2016",6:00p,Detroit Pistons,123,Portland Trail Blazers,103,Detroit Pistons,"18,386"
"Sun, Mar 6, 2016",6:00p,Miami Heat,103,Philadelphia 76ers,98,Miami Heat,"19,820"
"Sun, Mar 6, 2016",6:30p,Toronto Raptors,107,Houston Rockets,113,Houston Rockets,"19,800"
"Mon, Mar 7, 2016",7:00p,Charlotte Hornets,108,Minnesota Timberwolves,103,Charlotte Hornets,"15,912"
"Mon, Mar 7, 2016",7:00p,Cleveland Cavaliers,103,Memphis Grizzlies,106,Memphis Grizzlies,"20,562"
"Mon, Mar 7, 2016",7:00p,Indiana Pacers,99,San Antonio Spurs,91,Indiana Pacers,"16,742"
"Mon, Mar 7, 2016",8:00p,Chicago Bulls,100,Milwaukee Bucks,90,Chicago Bulls,"21,672"
"Mon, Mar 7, 2016",8:00p,New Orleans Pelicans,115,Sacramento Kings,112,New Orleans Pelicans,"16,403"
"Mon, Mar 7, 2016",8:30p,Dallas Mavericks,90,Los Angeles Clippers,109,Los Angeles Clippers,"20,002"
"Mon, Mar 7, 2016",10:30p,Golden State Warriors,119,Orlando Magic,113,Golden State Warriors,"19,596"
"Tue, Mar 8, 2016",7:30p,Toronto Raptors,104,Brooklyn Nets,99,Toronto Raptors,"19,800"
"Tue, Mar 8, 2016",8:00p,Minnesota Timberwolves,91,San Antonio Spurs,116,San Antonio Spurs,"14,093"
"Tue, Mar 8, 2016",9:00p,Denver Nuggets,110,New York Knicks,94,Denver Nuggets,"13,305"
